produto_key,nome_produto,descricao_produto,marca,preco,estoque,peso_kg,categoria_key,nome_categoria,descricao_categoria,fornecedor_key,nome_fornecedor,estado_fornecedor,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,produto_sk,_gold_airflow_run_id,_gold_processed_at
11177,Nike Super Corporis 8645,Possimus facere minus minima delectus voluptates ut.,Nike,1106.41,74,4.92,9950,Calçados - Odit,Variedade completa para todas as necessidades,3813,Pastor Pereira - ME,MA,b71f43b0c1ecc0f7f4d89071c0c0d420b617552fbc9439c31b138270d209d9b6,1900-01-01,9999-12-31 23:59:59,True,48fdae03f7c45f93d14786e68c4aca63ec4505d0024334f415880897644002eb,manual_run_1,2026-06-24 00:59:43.317
11711,Nike Lite Odit 4749,Repellendus eos asperiores explicabo quo enim.,Nike,1794.12,421,26.86,4900,Limpeza - Dolor,Seleção especial com ótimo custo-benefício,1791,Machado Pires - EI,PB,5c35efb72263f974dcc8439c359aee2ac86c27762a79a2c18f44c22f9804fade,1900-01-01,9999-12-31 23:59:59,True,acd4897ebd7fedfe2f2b5f82ce54f02c81ad8c8d4479038aced9d931987c0fe1,manual_run_1,2026-06-24 00:59:43.317
11878,Samsung Lite Ad 9004,Possimus excepturi vitae iste harum delectus sint corporis beatae earum culpa.,Samsung,3745.86,322,11.83,5403,Informática - Facere,Produtos de alta qualidade para o dia a dia,912,Santos,AC,4a562d6aebc9c43dec8b3849c2f032911806fabd1aaf148a3aed429dcfd12ef9,1900-01-01,9999-12-31 23:59:59,True,f5c25001f60b5219e9406e9a9fdcf90ba5d53ec685e9e11fe8817776445c9163,manual_run_1,2026-06-24 00:59:43.317
11902,Adidas Super Error 8042,Magni quisquam officia iusto fuga voluptas officia.,Adidas,3299.59,274,15.05,9082,Eletrônicos - Quo,Itens exclusivos e limitados,2846,Barros Ltda.,AL,53e92e37859edc78f10700038809e2afdf81ccde5c7921327607feae9510c84e,1900-01-01,9999-12-31 23:59:59,True,ee5c95fc87aea66b023fe4257f57f54907edd30828728e05b545f9c85b64049e,manual_run_1,2026-06-24 00:59:43.317
12067,Britânia Smart Id 760,Soluta laborum saepe at inventore minus.,Britânia,1358.56,443,10.36,14196,Camping - Perferendis,Seleção especial com ótimo custo-benefício,1847,Camargo Machado - EI,AP,bcba8452bd5f286764e159094a46320c78d6bdd534dcfb485ea6570418ca5d0e,1900-01-01,9999-12-31 23:59:59,True,e2c983ac75f8ba5c3fdd0d0f32d82aaf73510ae6b140d05c294a67ebb4201c74,manual_run_1,2026-06-24 00:59:43.317
12223,Xiaomi Smart Atque 6789,Nulla praesentium numquam blanditiis consequuntur veniam unde ipsum blanditiis excepturi nulla.,Xiaomi,2560.05,5,12.3,13925,Papelaria - Debitis,Produtos importados e nacionais,13687,Moreira e Filhos,PE,8d3ea64e99ebc1bb0e14e53b860966acbd016f7ded6357382b27bbae945aaccf,1900-01-01,9999-12-31 23:59:59,True,a7b92839934360b503c9344b073d36bf6cdb495e9561978e5ab58b31f7254a64,manual_run_1,2026-06-24 00:59:43.317
124,Nike Ultra Natus 7318,Maiores ad nisi distinctio sapiente eius eum ipsam.,Nike,429.94,323,29.83,2435,Música - Quas,Itens exclusivos e limitados,1529,Barros Ltda.,GO,d5d37a457eb60b4f1b878a38b17a977ada2041a59d165d152728ff5f4ccd5bce,1900-01-01,9999-12-31 23:59:59,True,2fc72cffb008bd45408753c0ff5b7c951ce444b48d1767596be7df846634dea6,manual_run_1,2026-06-24 00:59:43.317
12608,Electrolux Max Hic 2186,Cupiditate error tenetur accusantium reiciendis saepe voluptates sapiente nesciunt similique.,Electrolux,829.11,355,29.94,5541,Decoração - Exercitationem,Coleção completa para todos os gostos,11599,Albuquerque,DF,c72f522657461150804dc45c522b44c7d6b404d1d0a68f95d0b1fc2b71f47759,1900-01-01,9999-12-31 23:59:59,True,be3b13b0a90fa1ee98dababe29527ce941e807e07c1f6539eda5d1add23bf5bb,manual_run_1,2026-06-24 00:59:43.317
12710,Apple Smart Incidunt 9948,Omnis quia nesciunt culpa beatae asperiores molestias quam nihil omnis libero sit laboriosam.,Apple,281.66,241,19.48,7195,Bebê - Autem,Coleção completa para todos os gostos,4336,Almeida,DF,aebbb57c753a35587e12a1758c7aec74c2fff39a87c2533cd670fcfa2dff4361,1900-01-01,9999-12-31 23:59:59,True,202f07aba8b73f4e388a575714cfc07ec56147b0418370048bef85bd8ae60225,manual_run_1,2026-06-24 00:59:43.317
12816,Braun Lite Officiis 1937,Officiis eligendi expedita voluptas consequuntur totam quisquam itaque omnis.,Braun,1484.09,101,10.54,11965,Games - Non,Novidades e lançamentos da temporada,8589,Andrade,RN,22255af8b1f6b7a8472a3942b72758a54f35e827bfd9d2def042eb561a1a30ad,1900-01-01,9999-12-31 23:59:59,True,f53bf3b055bbe35f3154b11fa6294bde3b33e76c78af78e5537965fe19926a0d,manual_run_1,2026-06-24 00:59:43.317
12957,Xiaomi Pro Similique 3985,Mollitia mollitia corrupti occaecati officiis provident beatae.,Xiaomi,2320.48,196,11.25,2920,Brinquedos - Voluptatem,Produtos de alta qualidade para o dia a dia,10626,da Mata S/A,MS,a7b91f71a7673d7d538380423dc563ffeb7fd603cd39e2cd70b6d02449ffe03b,1900-01-01,9999-12-31 23:59:59,True,cb5bac1be6d8211d4b4577a4ed2b92ffb59516ab1c244e3dddf471af80d54383,manual_run_1,2026-06-24 00:59:43.317
13025,Oster Plus Exercitationem 500,Repellendus explicabo qui veniam dicta nesciunt.,Oster,2925.82,199,21.5,5851,Ferramentas - Quisquam,Produtos de alta qualidade para o dia a dia,10656,Montenegro - EI,AP,63048340e5bba4c0da8188f4a26b708612d7aee64c857e2bfa2a21b4cf7b6af8,1900-01-01,9999-12-31 23:59:59,True,7fecbe4f6369b5c3bd6f35d77c58f594612fbe43ffe4061bc7b6999cb0b84361,manual_run_1,2026-06-24 00:59:43.317
13027,Nike Plus Magni 2955,Reiciendis excepturi tempore explicabo molestiae corporis earum optio aperiam voluptatum.,Nike,2493.08,16,6.99,12674,Culinária - Ab,As melhores marcas e preços do mercado,10942,Almeida Oliveira - ME,RS,480f553f552e116ee8ec462f088ad4e8b5bf91214d241a0d1597981f6981ce3b,1900-01-01,9999-12-31 23:59:59,True,f9ee0efc832c489633b0a4bf71e26137bba5e3cce388729e78c8468663a412b2,manual_run_1,2026-06-24 00:59:43.317
13122,Britânia Premium Repudiandae 259,Repudiandae alias tempore expedita iusto ullam porro.,Britânia,22.16,457,13.2,9632,Livros - Deserunt,Coleção completa para todos os gostos,8507,Borges Marques S/A,SP,d18a698952a2006fd3d9738b5a5407e38ccf41e0b9c5300aec48ff1599f05d55,1900-01-01,9999-12-31 23:59:59,True,71359356678137c9f664eb1c4992e837016940857a815fb3dff0fbd62c100f82,manual_run_1,2026-06-24 00:59:43.317
13133,Sony Premium Nulla 8892,Explicabo at et neque necessitatibus eius.,Sony,4015.66,296,26.87,3160,Pesca - Sed,Produtos importados e nacionais,14683,Albuquerque,AP,86e525927a8db7d18700d6d7e16b09212b3eac6c2df994aacaaefdf7858432a7,1900-01-01,9999-12-31 23:59:59,True,c59d7e91a01eea8fb0dce621a58ef82fb0ec34dc3f59c36a1bfcb6a85619b1f8,manual_run_1,2026-06-24 00:59:43.317
13174,Xiaomi Lite Sapiente 9061,Maiores quos omnis porro odio neque eum aut est cumque voluptate accusantium.,Xiaomi,4292.21,274,6.21,7404,Culinária - Magnam,Novidades e lançamentos da temporada,12598,Andrade,SC,598f8e8f38987094bbc85202af7a20142611f62c424ed7550af55663926ad048,1900-01-01,9999-12-31 23:59:59,True,e0e00e780d9fee0eba227b5403ade137010dcc436b23268617b331f3d507c593,manual_run_1,2026-06-24 00:59:43.317
13805,HP Premium Voluptatibus 8334,Porro perspiciatis temporibus optio fugit dicta hic aliquid magnam sunt iure alias illum.,HP,4631.47,408,25.58,9440,Roupas - Hic,Coleção completa para todos os gostos,13945,Nogueira - EI,SP,81208d3373cecc907c69d9cd627873971219d5ab5df20497fa59cf61e4b8c9bb,1900-01-01,9999-12-31 23:59:59,True,37649d9745c4e9128b163cb934f3401c04f93b84ce9a62e443f65972d0882739,manual_run_1,2026-06-24 00:59:43.317
14313,Puma Turbo Ratione 5434,Laudantium itaque accusantium enim nisi illum vero.,Puma,3922.45,95,8.32,642,Esportes - Perferendis,Seleção especial com ótimo custo-benefício,11374,da Paz Ltda.,PR,6681c9a3226c8d3c6b0940692dff49020192c192c8ef35b80ba523d2abdaa9f7,1900-01-01,9999-12-31 23:59:59,True,51811a071f74e00d81581e81d6c0ba79ba45d27d164672d9fde9a8b6a02c56de,manual_run_1,2026-06-24 00:59:43.317
14340,Adidas Pro Similique 4477,Excepturi esse voluptatum cumque doloribus minima vel ullam hic vel reiciendis.,Adidas,3719.07,421,20.15,2340,Papelaria - Hic,Variedade completa para todas as necessidades,8200,Camargo,AL,fe8ff9f6534ca7373b34095454c972edfc7a1674996f634e43a9f43817f2ed04,1900-01-01,9999-12-31 23:59:59,True,a1d5e9795ad89cccc75dccff3bc35c9eb00db710d478c09d564fcc40c4fa7c5e,manual_run_1,2026-06-24 00:59:43.317
14392,Dell Plus Nisi 1713,Possimus a numquam consequatur adipisci asperiores aliquid.,Dell,3447.92,149,14.78,3187,Decoração - Nostrum,Seleção especial com ótimo custo-benefício,1509,da Cruz,SE,62c583d52abdaea4f43f94728e963669c533f23d359581557859dd7bd34fbb99,1900-01-01,9999-12-31 23:59:59,True,43d844dc24b55c0f1261642076e0bb5b19c2cc8d009b373391ca53874612a5f1,manual_run_1,2026-06-24 00:59:43.317
14439,Havaianas Lite Corrupti 723,Recusandae corrupti at qui ullam corporis perspiciatis sit quis enim cum ducimus harum.,Havaianas,1713.03,23,5.83,12375,Papelaria - Cupiditate,Coleção completa para todos os gostos,4727,Costa Freitas - ME,SE,c366c5851b6fecb191e251481350f61204f7d2e7c4093821aab4b4153d0df5b3,1900-01-01,9999-12-31 23:59:59,True,e855e36604c3bb57cec722365682100c99ce624d8dcb7f543f8959c1b950aa5e,manual_run_1,2026-06-24 00:59:43.317
14649,Adidas Super Natus 9589,Laboriosam maiores voluptatibus blanditiis iste eveniet autem hic beatae.,Adidas,2866.22,88,21.08,3573,Roupas - Labore,Variedade completa para todas as necessidades,6683,Abreu,RS,53158156f2a75905f1554424562c391909ad8b0ccebfac5cccf28ba9720feca2,1900-01-01,9999-12-31 23:59:59,True,0d424b23f00022977c29438d60249cec348ab7c69bbb2640b70f44a4d7cb4a9e,manual_run_1,2026-06-24 00:59:43.317
14697,Braun Super Illo 5589,Recusandae laborum maxime mollitia quae ducimus accusantium tenetur.,Braun,2167.59,478,18.83,7534,Beleza - Earum,Variedade completa para todas as necessidades,2252,Costela,GO,d9b94f27bb37f2ff68e277d86add41f5491adea36f2aab169656775dffe8b13f,1900-01-01,9999-12-31 23:59:59,True,324f32f3dd312255c07796dd4675ccf65cb85fa7c7f84c649cb1a62957b575d1,manual_run_1,2026-06-24 00:59:43.317
14839,Adidas Premium Cum 1914,Sunt quisquam laboriosam dolore excepturi distinctio facilis veniam perferendis.,Adidas,4590.68,241,9.6,7816,Limpeza - Perferendis,Novidades e lançamentos da temporada,4668,Cavalcante S.A.,MG,31b262231698db42db0c0a6fe751c5bc878e742b904edf2552e7c143316b3aff,1900-01-01,9999-12-31 23:59:59,True,41d83396481377730b4cced848b2984d48bc4689e3f424d5b495d7ca6d0c11df,manual_run_1,2026-06-24 00:59:43.317
14940,Lenovo Turbo Asperiores 7728,Vero temporibus autem sed consectetur ad sed.,Lenovo,1560.65,47,24.96,5223,Limpeza - Quos,Produtos importados e nacionais,14318,Peixoto,RN,cc05437daf963df01dc84fe45ad53fbdcf11e5070b80c3e8b851511812457d64,1900-01-01,9999-12-31 23:59:59,True,55d7419cf8c0a0393e9a073f382bb4c3aef706ca842124678612b6586b4cbd07,manual_run_1,2026-06-24 00:59:43.317
14963,Localfrio Max Quidem 8487,Voluptatem deleniti quod quaerat alias reiciendis consectetur reprehenderit quam quam ab maxime.,Localfrio,4450.53,344,24.14,70,Casa & Jardim - Incidunt,Seleção especial com ótimo custo-benefício,268,Viana Duarte - ME,MA,c2fa0a0f73a5c37902d4ef15162af961f10e46c640d308290e9f9712468966c2,1900-01-01,9999-12-31 23:59:59,True,383e9ae3223d058da9d8e0415d4bb27d8ab558d3c03d31448c8ed7cb225e9453,manual_run_1,2026-06-24 00:59:43.317
1528,Oster Lite Nesciunt 1655,Similique maxime dolores provident sint accusamus quidem expedita iste voluptates sit.,Oster,2901.3,469,15.06,3251,Limpeza - Repellat,Coleção completa para todos os gostos,9902,Almeida Alves - EI,MA,e79fb0b43539c2bcfbc274e31d5b3ca58638fa606372e509357bec0d640529e7,1900-01-01,9999-12-31 23:59:59,True,c40a932be8c74f7831199890c9ed979806915d6fa9a322772cbd66d2d5f7aba0,manual_run_1,2026-06-24 00:59:43.317
1903,Electrolux Pro Molestias 458,Exercitationem sunt vel qui dicta itaque et consequuntur voluptatem totam iste nulla suscipit.,Electrolux,4978.48,298,24.31,1645,Cinema - Cumque,Seleção especial com ótimo custo-benefício,14140,das Neves Pacheco e Filhos,MT,6cf14985819de2453c0081e25ebd5b0923c23fa0d02f0bd5a29fe31e34791112,1900-01-01,9999-12-31 23:59:59,True,a69dd74bc1ce50614840eae9ba760b2791483f236ac6641f92c28f0babf973ec,manual_run_1,2026-06-24 00:59:43.317
1953,Havaianas Lite Deleniti 4486,Architecto sed natus illo amet suscipit natus quidem eligendi veniam sed in reprehenderit.,Havaianas,1341.95,274,13.67,9810,Bebidas - Facere,Coleção completa para todos os gostos,4793,Mendes,SP,8c4e90b66604e2cb6fe337195e4df5534be338b458f9e4af146548ebf6df29fd,1900-01-01,9999-12-31 23:59:59,True,1e3e31996fa1bf212924d1c04eab4aefa48470fbe0ba3ea4c500de0f92bcad80,manual_run_1,2026-06-24 00:59:43.317
2034,Positivo Lite Nesciunt 9004,Sunt harum tempora nihil a esse minus quia illum in.,Positivo,13.12,56,3.9,13050,Viagem - Earum,Novidades e lançamentos da temporada,4729,Jesus,PA,7e82ab870535dc0be26d1644117c279c9b27ce0f1fd3e0e2019279c87a165c84,1900-01-01,9999-12-31 23:59:59,True,7ba421b72ab295d02cdc99bc3d37ff96640b94a4064ccb3a6ee766d3562a04e6,manual_run_1,2026-06-24 00:59:43.317
2550,Britânia Smart Minus 3776,Dignissimos recusandae minima animi libero eligendi corporis magni.,Britânia,3168.33,85,25.18,2894,Saúde - Odio,Variedade completa para todas as necessidades,7126,Mendonça - ME,TO,84a2ab368a0d425fa882cadc5150bcfe9b5391fdbf4c2ee8859ded03a4e89d2e,1900-01-01,9999-12-31 23:59:59,True,ea1a4cb6daf9145bc3481f64bd18a8c57f504385bde03bacd2523e9ed82a7c5f,manual_run_1,2026-06-24 00:59:43.317
2888,Oster Max Consectetur 508,Iusto quod distinctio quidem non corrupti veniam ad dolor repudiandae ex minima.,Oster,1835.87,64,3.63,10631,Automotivo - Unde,Produtos de alta qualidade para o dia a dia,6584,Macedo Fogaça - ME,RN,7ca1a8549e9142aa814008342f5d000ab3b3b7e07f91a92a88d6b8290dc45fc8,1900-01-01,9999-12-31 23:59:59,True,ee5f23970e911edca9b6cdfc8d4a0b56d5682bda1e053d6f16dcfe17b62e6125,manual_run_1,2026-06-24 00:59:43.317
2895,Sony Turbo Quia 9243,Quisquam nobis esse sunt asperiores ipsam nam ipsum officia cum sequi.,Sony,2651.7,250,29.15,9029,Música - Assumenda,Novidades e lançamentos da temporada,4064,Duarte,MT,3c657296770adc5ccb435ec5f8a34e5acaa9cadbecc53679ae5f8cf7c89a9c53,1900-01-01,9999-12-31 23:59:59,True,e2bc81e185dee159d2af12a0775765ba5b81c772b93f5f360a015ce6cf2d9add,manual_run_1,2026-06-24 00:59:43.317
2930,Apple Smart Eos 3716,Tenetur ratione laudantium ducimus quas ex ad facere voluptatibus.,Apple,4061.09,50,7.36,9556,Brinquedos - Maxime,Itens exclusivos e limitados,10637,Lopes,SC,0f71bd3382643a2bc81d117eab3df66bce21753d70fa188495558b7fadff53b0,1900-01-01,9999-12-31 23:59:59,True,f05ef9f96dc80571ddf369e59ac3730f8e63e82d532d43ef6fe77f91c7fe141c,manual_run_1,2026-06-24 00:59:43.317
3121,Lenovo Lite Iure 1886,Aliquam neque cum accusamus asperiores ipsam amet quaerat sint eligendi praesentium expedita recusandae.,Lenovo,4594.36,163,22.53,5249,Bebidas - Officiis,Coleção completa para todos os gostos,4531,da Luz,AL,c79d92acf1132e5c66c585f83ccfc726e915008004c1df48c6d0f2e91e32a1e7,1900-01-01,9999-12-31 23:59:59,True,2404d70e2fd4af1cac9f8a6336a14b592766263776e8104888cc6d2a73e284db,manual_run_1,2026-06-24 00:59:43.317
3249,Intelbras Premium Deserunt 4513,Quasi doloribus error officia voluptate velit asperiores eaque.,Intelbras,1861.5,263,6.79,14168,Pet Shop - Ullam,Itens exclusivos e limitados,14219,Camargo Fogaça - EI,DF,1621b0ec9bc4bdbe7d18f20402959843ea948dd4e408976be1bdbe50de0888aa,1900-01-01,9999-12-31 23:59:59,True,3839ee56fa53d9e1948f74ff1afeba9d956132ee44594a654e42f28db99d56b1,manual_run_1,2026-06-24 00:59:43.317
3266,Oster Plus Cumque 7542,Ratione similique sapiente illum nobis similique.,Oster,3453.87,441,16.79,14172,Ar Livre - Eos,Produtos de alta qualidade para o dia a dia,5526,Costa,CE,678e9744e0d539d050383d98c57e52bd1c1673b8d617db87f8d1946b3a163157,1900-01-01,9999-12-31 23:59:59,True,1bb4b9862ce9cd740cc72f05cf58ed27efb3253cb495f453187f10077d69cc4d,manual_run_1,2026-06-24 00:59:43.317
3312,Puma Turbo Veniam 8841,Totam maiores nostrum delectus optio doloremque.,Puma,4628.89,192,11.79,12120,Ferramentas - Rerum,Novidades e lançamentos da temporada,7447,Câmara,SE,635603e852470d2637e3f86294dc3d69c857b212835974fbfa3f839967df19b9,1900-01-01,9999-12-31 23:59:59,True,110d94490c2a0ed54554f3ae6df3f479aed6799127eac2e0699cbb8146c87159,manual_run_1,2026-06-24 00:59:43.317
3652,Motorola Ultra Expedita 2818,Necessitatibus aliquam magni eligendi nemo corporis.,Motorola,4597.3,230,26.39,5827,Decoração - Quas,Produtos de alta qualidade para o dia a dia,2982,Montenegro,RJ,b8a36d71789dd2d5217a09e534631b57ce371d48a635c73da0977d62164fe1ca,1900-01-01,9999-12-31 23:59:59,True,632454dc6a372c16dd04dd23b59a12380cf0f57edb759cd9d5fec399581ff248,manual_run_1,2026-06-24 00:59:43.317
4236,Electrolux Max Accusantium 748,Ipsam perferendis perspiciatis rem quidem sequi suscipit dignissimos.,Electrolux,1201.78,472,24.87,6910,Jóias - Minima,Coleção completa para todos os gostos,1299,da Rocha,TO,2ff72fda1a5f379045cfb45281507d400bc27ebc8009e3b0489b87787206708f,1900-01-01,9999-12-31 23:59:59,True,f0d898430f3370796e5b1ae0cc875f20decba328d301e3555e6c4dcbaca7aac2,manual_run_1,2026-06-24 00:59:43.317
4249,Braun Plus Voluptas 3759,Quia minima consectetur mollitia nihil doloribus architecto consequuntur asperiores laborum sint.,Braun,3312.34,72,16.18,9372,Automotivo - Culpa,Itens exclusivos e limitados,1139,Moraes - ME,AM,0d7934503e0c3eb236233ff5c10a42f16c85456373c3ae99ffc09524e2c71e4a,1900-01-01,9999-12-31 23:59:59,True,c31ba215541f5182ba36d38677ae079d0629fd23474c7783ed3d583dbdc2fd72,manual_run_1,2026-06-24 00:59:43.317
4276,Electrolux Super Possimus 1068,Ipsa suscipit autem omnis ea unde dolorum quia natus adipisci a nam.,Electrolux,2153.96,89,25.65,13081,Ferramentas - Adipisci,Produtos importados e nacionais,8084,Rodrigues Nogueira S/A,TO,4fb30c5c60e5c0638e5a64f8fd36761918f595d3c0c3a3f999046ab5bb0e13e6,1900-01-01,9999-12-31 23:59:59,True,82be450762b343897b866556d27bffa98e6545f4b66d91e34d52f51204812125,manual_run_1,2026-06-24 00:59:43.317
447,Havaianas Max Voluptate 4721,Adipisci ipsum dolor vero repellendus ad nemo aut.,Havaianas,3250.23,496,29.59,9040,Limpeza - Ipsam,Itens exclusivos e limitados,6309,Cavalcante,PA,69b979e5ba1eaf71608367b9bdaae151a2a9c1b2811dc9368b24d2896acf3db8,1900-01-01,9999-12-31 23:59:59,True,3617a5617ac3ef2ad11a73e132b9e368bc00bc49de8061e0dd86f6d605a5b138,manual_run_1,2026-06-24 00:59:43.317
4583,Philips Slim Harum 1713,Ratione facilis quis voluptas aspernatur possimus exercitationem.,Philips,2111.98,325,0.87,14565,Informática - Totam,Produtos de alta qualidade para o dia a dia,11593,Rodrigues Rios S/A,SE,0a341208ae6cb304a4f5714d783b1d1ccef509dbad3074cb2d2f726511406974,1900-01-01,9999-12-31 23:59:59,True,74e56d293d14dd523e2c3fc9ec8657d126e734b3694abd68a9902b55ee6efa08,manual_run_1,2026-06-24 00:59:43.317
4665,Britânia Plus Voluptatum 4331,Exercitationem iusto consequuntur est ullam enim ratione dolore sapiente accusamus velit harum.,Britânia,4110.89,92,26.49,4512,Saúde - Modi,Seleção especial com ótimo custo-benefício,9387,Ferreira,DF,3cfdd9f46d2e4571bfb17016589d6c2296cc2b753d2f26805ce7b66d2876fec7,1900-01-01,9999-12-31 23:59:59,True,19145b32f9fcae8d63d1b1f5e134a38987cea1543c106b54a3f90514a5715322,manual_run_1,2026-06-24 00:59:43.317
4988,Sony Turbo Hic 2022,Accusantium sit veritatis repellendus recusandae quibusdam sunt dolores ad esse officia.,Sony,929.78,261,14.88,506,Viagem - Ut,Itens exclusivos e limitados,1311,Jesus,PB,a83f1990a5f66b2c0b7bad7a63dd144704e664c5bc9ae7df0c6abf2abfab3def,1900-01-01,9999-12-31 23:59:59,True,bd944e05dbd179f3b7cea8fb42cc6598c6bb9ed18e4730ace727ad371eabce3f,manual_run_1,2026-06-24 00:59:43.317
5057,Philips Premium Modi 9679,Occaecati eius eum doloribus officiis libero quis exercitationem.,Philips,1567.68,396,18.67,6116,Calçados - Dolore,Novidades e lançamentos da temporada,14185,Dias,RO,dbc4c3a7b88431ccdcfda9ad5b67a516e6738126a4beb65c97c89c03e775363a,1900-01-01,9999-12-31 23:59:59,True,0f6a5b6c86db51b17b35178a50fb1e878bed6ad5a141f62ab4233904c2af0ff3,manual_run_1,2026-06-24 00:59:43.317
5082,Dell Ultra Recusandae 4152,Incidunt error magni alias impedit veniam maiores.,Dell,1499.94,354,28.45,995,Ar Livre - Deleniti,Produtos de alta qualidade para o dia a dia,9046,da Paz,PB,40b03edb9694100518e3536490186df36e3294222f9bebcbbec4287b53d1cf7d,1900-01-01,9999-12-31 23:59:59,True,d397a238c0a966ccefae17a5835ac344149c6a8db430bc8d0473772b88e6fa0a,manual_run_1,2026-06-24 00:59:43.317
51,Multilaser Max Aliquid 2169,Totam ipsum magni voluptatem explicabo minus doloremque labore illum veniam.,Multilaser,3420.23,430,12.82,10692,Automotivo - Nisi,Novidades e lançamentos da temporada,1856,Fernandes,AC,90e57ee4c3fe6a0f5d4f234953d47e9fc55a5aca531950b2ed12db060d08b783,1900-01-01,9999-12-31 23:59:59,True,a8f2d6f9e45d7b0503fc772aa8f53ff136ab893f06b52a4646f994f2bcb9e636,manual_run_1,2026-06-24 00:59:43.317
5234,Oster Max Accusantium 8116,Ullam quasi deleniti deleniti tempore quisquam rerum explicabo voluptas quo perferendis cupiditate ducimus.,Oster,471.52,419,3.61,4849,Games - Reprehenderit,Itens exclusivos e limitados,3793,Cirino Sales Ltda.,AP,1e11a6c27a14f27f805c2c70ad66dc17bdfada6c955e413b0eeee4dd77ec836b,1900-01-01,9999-12-31 23:59:59,True,87e11ad5c03c0d91ef894d0a1a1257c31d3d105957147ae07429369004b27109,manual_run_1,2026-06-24 00:59:43.317
5297,Panasonic Pro Excepturi 5978,Provident id vel quas delectus similique.,Panasonic,1147.57,23,21.35,2042,Saúde - Ratione,Itens exclusivos e limitados,4505,Mendes,SC,b404f81054170f77c0b88b712eef3f3bae0aae324ddf2978c676724be11dc7b1,1900-01-01,9999-12-31 23:59:59,True,b5b19be1412beefebf4ddee688d9558cbc61a673c769acd7d3dbb967dfa49e3e,manual_run_1,2026-06-24 00:59:43.317
