avaliacao_key,id_avaliacao,id_pedido,data_key,data_avaliacao,ano,cliente_key,produto_key,nota,comentario,avaliacao_positiva,quantidade_avaliacoes,cliente_sk,produto_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
6945,6945,113,20230330,2023-03-30,2023,1680,14981,1,"Não recomendo, produto diferente do anunciado.",False,1,ada23ea66841b9d8aa3d11c5b28a77395ca6f1bd5f8211666abcb3130c75a783,d92919c02cc2af33ccc3ae379472e3c8de9153f5087dc4e06576a08bd1f56218,1392651f0acb6fc14018a74646dcdf9a685d7635e659cbda7b4b79151ced6114,manual_run_1,2026-06-24 01:00:31.919
7778,7778,14313,20230517,2023-05-17,2023,3396,8585,4,"Produto excelente, superou minhas expectativas!",True,1,5e144304acb547ac0de694b9cefab2ba35e2d6e534ff1d93ef197e390d993550,6a1239d8c3bbdd668d13cc0cc82ba26e3761cc041ce2a80beee30d8f51733e54,7932aaefe704aca55321edf369175c374dece6182e496920fa9377efeda5a20b,manual_run_1,2026-06-24 01:00:31.919
8029,8029,1882,20231224,2023-12-24,2023,3804,5514,4,Entrega rápida e produto de ótima qualidade.,True,1,eb9885eb423945428e021e2f1aaad6f4438c21ce07e62bdceecda0e4a0b5f42d,f24d602aa0e1f4ddc7c74a7fd055d4d20447aa1a48d2ada66957c2d2f694c522,d0c8013581b3e6781447d0679c0645c98c0b52906655b9efd4d141d9c0d2fb8b,manual_run_1,2026-06-24 01:00:31.919
9843,9843,7027,20230916,2023-09-16,2023,9508,6016,4,Atendimento incrível e produto top!,True,1,b34ecdc11f1dae7b68226d9d1a7d55b85ff04faa47372c971876faf0f2cfe5e8,22648eee91ff2aec84a683a5bf1e7173e341a521fe0d2e30a0dbdbc7edadb828,3f74e2c6e24675b86db909ab5c2d89c90027cd1106a2432418fc5867a9ba7b84,manual_run_1,2026-06-24 01:00:31.919
10094,10094,5833,20230616,2023-06-16,2023,2168,14411,5,Atendimento incrível e produto top!,True,1,527e283c30627f2faf005fca0216e27c462e226ea83c5862e61d737f75976ffe,0e3b636e602ef9cd38b66f8b05cf0a28286cf64bc9c7c17f2d8422f97aeab737,7c66a0b60b3341c40324b22e8dc9acc44e1acdffd2c1b79c433489dcb657fe09,manual_run_1,2026-06-24 01:00:31.919
10368,10368,10199,20230516,2023-05-16,2023,2387,1435,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,aa7d70cac7fed87f05e48564a5e05e184e1572af245dc6165b787cab330be77f,47977abeee54da50dd148e631b648b882c17115f3db47feb2a33d5c44c82b5d2,432d13d6d325b6d0fc8b7ed4023e3abac25ebf188be33063d5ce8a7c75ac8e91,manual_run_1,2026-06-24 01:00:31.919
12014,12014,3069,20231026,2023-10-26,2023,10752,9867,5,"Produto excelente, superou minhas expectativas!",True,1,1bcc1b74c68c6f7ea1871944c1d94573abe28281659df355512fb97eda814a3a,c8ba2c8c97498d3fa5ad2b5a68b14d45d83a2accf16868043a722f61cb12b224,8d7c935bd99ba84f93bcb56c12d553f4c5f4fe572bba952ebd011b7ac55f5487,manual_run_1,2026-06-24 01:00:31.919
13003,13003,13513,20230315,2023-03-15,2023,13774,3533,5,"Produto conforme descrito, embalagem perfeita.",True,1,bcdabea4a17b78a1aa3a0c9ca30c55ec8b188d182f600c90a22c590c005d5ed8,4f4eec732296e8ebaaf3f38ce73d31c108745999a3e886525e50cfda7d3c309d,bc70915d2df48c43e3372bb30aa3515f8218f657df4752abb4cdad42a00b7554,manual_run_1,2026-06-24 01:00:31.919
13088,13088,12849,20230522,2023-05-22,2023,1216,14200,5,"Muito satisfeito com a compra, recomendo!",True,1,9c6bcb9dd44fbd367666bfe8536dafd7ebfa691d0691e71c3ca03bf3ca5d30ac,a5770e6e9b2870b505641ee1dfb5e8d4ef19806f4b373f1d1024787e43c7edf2,ddc4415bd787116d6b7fe1b3cf8e06d1effe1cf3bcd1f03aa26aca08f6bb6742,manual_run_1,2026-06-24 01:00:31.919
13112,13112,13033,20230803,2023-08-03,2023,1525,12779,1,"Péssima experiência, não voltarei a comprar.",False,1,79f6a5945b8dd17f639e78e36c1177729a87f022f51818175f13b309f54b000d,0e6cf77532f95e20921bebc1163f930f5f3db7c7ffbaed577f0b1b29eeac50e6,edd093d97257b714f63ef103b64b3a48198a47fe68c6bfdb4acadfc37af9ffb5,manual_run_1,2026-06-24 01:00:31.919
13868,13868,1869,20230508,2023-05-08,2023,1083,6095,5,Entrega rápida e produto de ótima qualidade.,True,1,4e5d91a217195e75ca2c6161a89ff6eea2653de48953ce8671e7e9c15f75abb1,664f699788f097f82ff26125d56fea20981708ea2e088069104e5887dd37b9cd,0b96f73d1e23e43b6893ac9a3f07fb1f3cfc544420e4c7f90967471b11073020,manual_run_1,2026-06-24 01:00:31.919
14456,14456,14568,20230524,2023-05-24,2023,6614,14687,5,Comprei e já quero comprar de novo. Perfeito!,True,1,38c42bd7fcd611823cbc2e9961e35b9de3258b501698997c181636546cc02d90,bf6e1f3cf07fd42c12de18570dd27d3fb41fbd71df8be1797629152c4ab8fa2b,7c2cab0d257ca38cd9871f3a5a4d76d790a259391c5250855153b32e899a3896,manual_run_1,2026-06-24 01:00:31.919
186,186,1588,20230502,2023-05-02,2023,3619,1550,5,"Produto excelente, superou minhas expectativas!",True,1,0ea4f7bd5da26c5987906daccf106e3eb0d5223ab2fd3bac35d063892f9d33d6,d08e49509ce29d9dcaf95b749e100eefa47916b40596ddffebeb6fec198ee554,2c29f832b58568efd287bff0719d787d9f39205cb0cbac68e7ef82b7fc9c6235,manual_run_1,2026-06-24 01:00:31.919
2333,2333,1442,20231029,2023-10-29,2023,5175,3482,5,Atendimento incrível e produto top!,True,1,9a1c6364cf28a0ed35fe1654fa69e3ec911fd39e5a564159efc1f69ab3577656,f4ce14c659bdefd952007ba2f0804f3f81787875fd073f66109af239ea369094,4112420749e4de9b20f13d4c6efccc3b65be431b0b5182290a917c3fbb8e3fc5,manual_run_1,2026-06-24 01:00:31.919
2565,2565,1285,20230125,2023-01-25,2023,3941,8706,3,Qualidade mediana pelo preço cobrado.,False,1,35e2273ab7c5a757ee1f2335323857cff2091f6ae58e33517fa0fdc007498ef4,6ef5df4f61d38eebdfb0463f79bbe80394e073d670c11be3e4b0564fe2fec59c,7080072c6d15c3aaf2641edaf6d4f9332406e4213ccb46a679fa38a7cbad4e81,manual_run_1,2026-06-24 01:00:31.919
299,299,5985,20230923,2023-09-23,2023,419,14295,3,"Poderia ter mais opções, mas está bom.",False,1,819e4d7d8f2c6a83b3f25681efc61becc18b0fa97b65ff98eda82a5f3324fd40,772562b787c7e45b0866f31e86a611c1fae428624ae4b09c168b247efc139526,5dbdc9f4ec86988eba9e01243022aa86ba533ba179b2e46ab57e11f17bc887b1,manual_run_1,2026-06-24 01:00:31.919
3066,3066,5517,20231107,2023-11-07,2023,8708,7776,4,Atendimento incrível e produto top!,True,1,625f97ccdffaf58df425b9de2fca5d5a795a91db512f4755a4be6d53680e7a99,4ac4af053a26d8ab27fc69d4feabf4ceef6a19dbc6dc5c85322c64ef200c8821,5d5c0ec09f58489b02ba701765f6dbfce0ad64302bad4cfaf57d80e607bc142a,manual_run_1,2026-06-24 01:00:31.919
3383,3383,1899,20230218,2023-02-18,2023,11811,5436,5,"Produto excelente, superou minhas expectativas!",True,1,9d382a42162b9e5b3d2a45f29d243509428525092760cc82e91693c58cb0ffd8,780ef9d5efe20885ae763a8c9d943025f38cf7ab50891cccdf2d444061b59bc6,c722123cdc2a377281a8cbdc63258c5cda906d21a398561f83a3cecd47030821,manual_run_1,2026-06-24 01:00:31.919
3706,3706,1079,20230521,2023-05-21,2023,7014,13178,3,Qualidade mediana pelo preço cobrado.,False,1,d546eb8d834d4f39e86acf8f328f30512cce132b639799f1f0fbeb4c9f95b961,2bc7760611fee9325d95d5d5b4767c1b5c9bf24199ac2073bccb76a90cf82b38,82f4d0cd27c121a209c48eab62957bcc2311d3307efe10cc31c7b6e148ac6fbe,manual_run_1,2026-06-24 01:00:31.919
3986,3986,814,20231007,2023-10-07,2023,13864,4200,5,"Muito satisfeito com a compra, recomendo!",True,1,3e2bfe5cf563889fb3285bbeb6945949faddf46e0302e3f17c39b635e68066d7,3195fc991d37739472f6398552b79e168b91d00a3558ed0eeffda25ab9b14cf2,35bd4824cdaea35daa085414167092d30afbf1c50e32fc8fe76108943239445f,manual_run_1,2026-06-24 01:00:31.919
513,513,879,20231219,2023-12-19,2023,2087,14855,3,Qualidade mediana pelo preço cobrado.,False,1,ce7c26b0caf384b540f6b0271ecd0fc5f7489b07af149ac338a66608256ef844,32c5d3faaa4a6d57675c2cc64819dd92e597e45ea9a840d920210edbdbd10a3a,e9583a61754a8896c3b7157c67adb3b174f7a232b82fe51a601fe3323006f69b,manual_run_1,2026-06-24 01:00:31.919
5301,5301,7891,20230721,2023-07-21,2023,6964,12897,5,"Produto excelente, superou minhas expectativas!",True,1,45d992646597111ae58caac54969ef86b100f1474d046dcb71bf87f914319f51,88b9d4374408caaff17b5842e51b88113f2454218e7afd016bbfe9f8eb6b7bfb,f8262b5cfcde104945dca0e7b87290d2e13bbef9c122663358e656745fc91ede,manual_run_1,2026-06-24 01:00:31.919
5391,5391,13186,20230911,2023-09-11,2023,13733,7298,5,"Muito satisfeito com a compra, recomendo!",True,1,0af2bdc29d635897431551e77ba9e0899c3ddf4a5d1bc4cef4aad449d73c26fa,8333dd28f0f0cbc46436fa9a4e4cb9d332123d356914c8d11d99ef9c557bca1d,0173134e3c313c6a742b4ba6205029751b674e9f5d2879b3d9f305fece71d65e,manual_run_1,2026-06-24 01:00:31.919
5533,5533,7762,20230518,2023-05-18,2023,6047,5449,2,"Produto com defeito, decepcionante.",False,1,e07fd879fa3cb72c2d92b24b05d2a14d027affba1b638d9099f9856356db3706,56b46c9f1f7fea0a3b48188822f2ed0aefd980675a226375445604937de9f51c,376c9a3727ae0a28e6e3ac7737c673861773169f82c55f6f45f37d8566ae1294,manual_run_1,2026-06-24 01:00:31.919
6401,6401,11425,20230211,2023-02-11,2023,3926,13405,4,"Muito satisfeito com a compra, recomendo!",True,1,e0e051f2dfbed448a0167421085b1b612e1cd9c9e541149fd518ccbe5bcde128,27be006c1b1349aeae88b0f2555f83da0bd273d79b6ad253391eed5701f19879,eef6accd36db568e2ed8d1f189844f18230bb7691858ba1c2e08e0fac2eda8da,manual_run_1,2026-06-24 01:00:31.919
7298,7298,10599,20230618,2023-06-18,2023,6030,3767,4,"Produto excelente, superou minhas expectativas!",True,1,81412d1f9241f8f3c7451d3c660d95cf4081cbb61b3cc81a44f9f332f15e34d9,bd8caa02e467ec78cbdb94cf7008d39eee2b545082dca9487f6c7d5dbd2b9928,9f949abf408265a754ac88b8ccfb4a389133a692a2c0def79126eaa06f1c00df,manual_run_1,2026-06-24 01:00:31.919
7448,7448,6921,20231007,2023-10-07,2023,5312,939,4,"Produto excelente, superou minhas expectativas!",True,1,7a5ab198fef9969b8025335920d0502370fbe6e0ec928eea0ebfcb404a223cbd,075eccdab6bd72fffa1959d1046925b3a9a842b4e9a557c2c0eda9d404bf4f7b,de8f4be0310b6ca35dc3374a7c413d157946d5f732fc52b9f85fbbc4415f5fd1,manual_run_1,2026-06-24 01:00:31.919
7744,7744,8287,20230710,2023-07-10,2023,2138,11570,5,"Muito satisfeito com a compra, recomendo!",True,1,86a033eff78bea1d2ed849408bfaad71b04083bfe47530f53d05c38214d90340,ec0b117540256c41be68130982e5f8e5063417e63b147b97f076cd271b8101cd,1ab8ae2fbc295145b71982b61b91ddb5b94e67da87bbea3f89c7daed25628d93,manual_run_1,2026-06-24 01:00:31.919
8422,8422,7768,20230529,2023-05-29,2023,4444,3037,5,"Muito satisfeito com a compra, recomendo!",True,1,a4bb1ce28989f1ac8066570bb9f598b30475198816aedc27c4a318e9195df444,3afe6504da53fde0e0ab30664bbe74469b8ac8f514c7113a4e540a39ede3dffc,57b98cdba17704e4da251200d81a6dc913a80b190ee56093837cb735b5bbbf93,manual_run_1,2026-06-24 01:00:31.919
10232,10232,9550,20231014,2023-10-14,2023,11766,6449,5,"Produto conforme descrito, embalagem perfeita.",True,1,39908d57e1429dc9d731127a27e859d993397d472e3cac7172efcbe254cc07d0,436fc4611e0e33333074e10ca0d0d25e08cefc1939b7d18adb451df942fd5204,95261b5585ab7be2792b6666e951d9ea5950273d250f3d015251eb007ab2521b,manual_run_1,2026-06-24 01:00:31.919
10585,10585,7431,20230629,2023-06-29,2023,2830,7022,3,"Poderia ter mais opções, mas está bom.",False,1,2e850d7da71cc6bc34c028f3138a6abd64ad96684a2e6c3197a235c4dc9b2a47,0bd509faddce92c3649bd6940542942cec938d6a025df05213269ea1b3dbf357,255b354d407a2424bd6a5d070a969e5973516bf86ddd080193acf814f9169396,manual_run_1,2026-06-24 01:00:31.919
12202,12202,14487,20230920,2023-09-20,2023,8717,632,4,Entrega rápida e produto de ótima qualidade.,True,1,fa1b80644a1a0d604cf84bfa9b5eec839837d9c18d3c7758578a93e2d4327a6e,2c37d6ca16765db5a06de35bc3b512479a142e68a30c9a3a6a877839682245e2,ee88b8d0babb7310adab5ee960256ba0ad87997127980dee53426270521954a5,manual_run_1,2026-06-24 01:00:31.919
12415,12415,8151,20230425,2023-04-25,2023,11378,1308,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,c05911e146ba2ee6e8b80a28554090b00cce73dce0063f9cccedea7005500b17,d2c51eab0702bdf61103a7aafbed959910132ef75cdb8cf6219c0292d2ff86e5,c6a5d398e425793df6f7e55866c6fafbdc7c0a09bc2c139930ea9b48ff0a5efb,manual_run_1,2026-06-24 01:00:31.919
14018,14018,10272,20230426,2023-04-26,2023,12131,11058,3,"Nada de mais, mas cumpre o que promete.",False,1,6b99024834b5789a9eefc75d747cf9cf04965dee9d7bd0cb6fbb60281d5839e7,5349b5ba4298092c72a188a519ceeff19c34ce454f5b081cf5fbbb61585dc866,44f7c734d0721e1e9c1a4616fcadfbf0e8c5a00ef8a677cf5e3e199b6c347037,manual_run_1,2026-06-24 01:00:31.919
14117,14117,10752,20231113,2023-11-13,2023,10300,4252,5,Comprei e já quero comprar de novo. Perfeito!,True,1,af8ecade2ce8de4f7105bae9896bdd717fb3c8d5686207c913fe52c85894d535,2400d764764dd1f2d7b103254fefdf38dc326e6233b30799c5cbdc6bc2fe9052,a68ecd12cec7315f2cf8624fd56984a76afa8413859fb878c58f95a2734a2c8e,manual_run_1,2026-06-24 01:00:31.919
1606,1606,4924,20231120,2023-11-20,2023,6153,11480,1,Qualidade muito abaixo do esperado.,False,1,29a2739bde7bebbd5677b51e4584a47d07d87e282c994ae98f22aae4c0a01f51,991a2c0f931cbb253572b7382ecdb2030f054d0189467056bf9160c4ec08bc70,29b80f8c7156a84a99956b56b567c0707fd5a00e6e35bb6c093b875e5c128628,manual_run_1,2026-06-24 01:00:31.919
1714,1714,10847,20230308,2023-03-08,2023,2124,11496,2,Qualidade muito abaixo do esperado.,False,1,873daaa3b0a71076409fa0678b1c1b4b99e69623aafc2122909abb9755214b95,9c58de66b46d7496391bf38b7d50d713745b47e3320423d43804d90a2569dec5,dd41c67df16734a32493ffa562da23f6b2d59fd589dc3ac72179cfa113410a5e,manual_run_1,2026-06-24 01:00:31.919
2084,2084,6879,20230624,2023-06-24,2023,13819,13331,5,Comprei e já quero comprar de novo. Perfeito!,True,1,5b5adbd1da89923de92b75c8c7c445e1cfb0296474a2eb67dba908ae8dcc0b46,5dc30d8b01b4732073128c2964e4ae13e50535111eb4e175c9ef94d8a43cdcf6,4d478bc3e1bba0e7c65c48643b1194355eeb57e6a9c2031a1fc39fcada2bc0ed,manual_run_1,2026-06-24 01:00:31.919
3375,3375,12861,20230203,2023-02-03,2023,10837,11372,5,Comprei e já quero comprar de novo. Perfeito!,True,1,2717ae70beb5c376b5dd53bc065d904276aad24e1b883d6acf3f12c13f23cddd,56b09b1a62445b8ed2f321b504b5323545aa0513ec88cb2d404d8ede9a4b2651,e28416c4d8b4a30083aaf43236ab999468998dbf061e55a01237d66611c89399,manual_run_1,2026-06-24 01:00:31.919
3431,3431,11381,20230721,2023-07-21,2023,8900,9433,4,"Produto excelente, superou minhas expectativas!",True,1,057f8b38c46209d94980292130c8296ad87b19e0fffd21d230d66b786adcd331,b28fce2fd05477de21d80c1da48a4ca1f838bf00a1370a35d4b359eac6e47e2f,3db671c519b85fcdc9fb5e09e95bd4acaf0db4baeb9afbe2cc08654bec3dc786,manual_run_1,2026-06-24 01:00:31.919
3806,3806,784,20230509,2023-05-09,2023,3913,845,5,Atendimento incrível e produto top!,True,1,22b5258240c2e3c95c8cffef38793443443e5970da3a70715cff4ae287581bf2,30cbc8480a77be98dabceca8c6982169a3b887c77fccecc3b3148063e4c22ddd,6c369d53ad1ad8a2566fc009891d305a6c9b4dd4acc3c0d19d10d497c992cb79,manual_run_1,2026-06-24 01:00:31.919
4055,4055,14231,20231115,2023-11-15,2023,1151,9585,3,"Nada de mais, mas cumpre o que promete.",False,1,e37d395a72a2a60a816fa4625814d4c4401db74aa7e7fe13ce72ca931b84f647,bc93a61e4c5c698764b529dbb37186658b917a68bc0290304c215805f5795def,6f7b0995a76e925f70a91b4ec397fe69941792ea258f875839174bcded51f8cd,manual_run_1,2026-06-24 01:00:31.919
4824,4824,6944,20231214,2023-12-14,2023,10147,5161,4,"Produto conforme descrito, embalagem perfeita.",True,1,cac408ea2b22a7848a27eb0d7dd374ec818821b664e4753be900f1cd5e792d8c,67764731e788e26fbbbb421410aba0631391fd3fb17b8c117abc29f6f249e39c,f79dfb8f4d615cae39cc0211a6b44d1bcec899ed2340d54ec097c00bf4d1c91d,manual_run_1,2026-06-24 01:00:31.919
5365,5365,9098,20231010,2023-10-10,2023,3363,11064,5,Atendimento incrível e produto top!,True,1,230efb32a0083818aa80b585d71d511a7679d2795f74dcaa1c203d87d3e4f86d,291a5298201df838f087a7214fff2ff9dc0659b638169681f37bcf4e89e673e4,3aa95618be24799edba69116f75465ca4547637bd0a53315acd4352ee8e943ef,manual_run_1,2026-06-24 01:00:31.919
5446,5446,9129,20230714,2023-07-14,2023,6364,7557,5,"Produto excelente, superou minhas expectativas!",True,1,982288b275d35ba3edc0b7f020a063d96e5687ecfc7e5f1509838c41d0ff369b,9976184ea28b6deed989be18272ef7f4ed1ae68d19fc5f51d82bc416b93c9f9e,87aded79d412b8dfb6bf1d76d952bf074ce825fcf45a57569c43bc882f09fb73,manual_run_1,2026-06-24 01:00:31.919
5807,5807,13111,20230914,2023-09-14,2023,2896,8140,5,"Muito satisfeito com a compra, recomendo!",True,1,56109a3210a58abdde8bd288400843ada8d4f16d690d0ea7a5dc5eff39840d4e,1a2c899ffb46bcefb22fb14ba973057aaf7976c689fc60f0411fdfe376f12ad1,3aaf9eaea3629cd40c1ba93b7e880e15c7c6dab00c8f485625709a8b0ec32dbc,manual_run_1,2026-06-24 01:00:31.919
5846,5846,797,20230604,2023-06-04,2023,23,5427,5,"Muito satisfeito com a compra, recomendo!",True,1,3c86640fde412de47fc250339ea54d8b257ea646f249005a517c12d237ae1055,22bba261bfb3cf9aae545a12e61f28f4318eccf1f151907e08fbf64ec6b43c32,28be2923c8d61bceffb90e3a227c9eed90ec30a1f6a20f4b2f8fd14117ac578d,manual_run_1,2026-06-24 01:00:31.919
5909,5909,13885,20230411,2023-04-11,2023,3151,4060,3,"Produto ok, dentro do esperado.",False,1,852028f6b14b90a7576f96a16f222008fe5ac29235d008cfa58fea3b7881a491,9bc9c265c3f76df16a5c64c4f46c633e6f1930e5ca82bc81960b69dbe053ef5b,fe75dad34be37a44ae6164cf646345d345a4bc2382a893a2d020b93e8af48bdb,manual_run_1,2026-06-24 01:00:31.919
7483,7483,1690,20230823,2023-08-23,2023,11983,13204,4,Comprei e já quero comprar de novo. Perfeito!,True,1,b2b7cd4638ab795925378c75b69cf305df531dc80970797df74cdfea3be76aaa,7bc0dea8d06c25f1d7f4811c992516e070ee1ed1c7189440edcaffa1ac455734,42515e1c6066d61dc017afdc71c451703b9c93a8c798e28ff6c453279f446fb9,manual_run_1,2026-06-24 01:00:31.919
7748,7748,4955,20230620,2023-06-20,2023,6694,4950,5,"Muito satisfeito com a compra, recomendo!",True,1,a68767f72b14d5738ccffc3aa6d1ac3cd31e1cf601cecce24803e832a9f4fc75,428db1ad0a00a67fcc6ba77943f9bd7b9e5655e2dba76466f240eff4133fc39b,cf3f29493563b1074a2a39f7f1c74a245baf104fb02dc51a7258c39e1ca9e854,manual_run_1,2026-06-24 01:00:31.919
8228,8228,1592,20230527,2023-05-27,2023,2632,13015,1,"Péssima experiência, não voltarei a comprar.",False,1,809912f6b9ba21cf62c20badcc1a84675520f7f1f012678db290edb1c4516fc6,e1203a09834d1605aef251e1ae7f43666233d9173598fc8ead044ab86ab4f270,527ce8697f629983283949b1c549e3c7412e1f98c8bfb08982eab8f7f40c018d,manual_run_1,2026-06-24 01:00:31.919
830,830,10812,20231214,2023-12-14,2023,10560,2739,5,Comprei e já quero comprar de novo. Perfeito!,True,1,c1b7b9310b5e8246bcd54eb54433d2c7c967406e630dae0a96adfa12b52db86e,689c3aaa1c3528314668688aa2e036904e3fe78dea70970d87dcd826fdd61941,a5febcb872dd44b2b0c2b400e50813d91cfaa50530347b0b6fc990f5977a6054,manual_run_1,2026-06-24 01:00:31.919
858,858,14706,20231015,2023-10-15,2023,2090,10054,2,"Não recomendo, produto diferente do anunciado.",False,1,f247967e115a60e0dc285b4c7ced79f0c840ae7134fcd2c14dc99b18349a3c38,6ea77e7f2515c4e467478fc82613e4fe588a66ea2880555e99776fb9ee80be1d,1e0e7774d6db32a84f24dcea0fc44b82b3edce6ce61a76f325939f0a2747275b,manual_run_1,2026-06-24 01:00:31.919
9025,9025,6465,20230610,2023-06-10,2023,3771,2876,3,"Produto ok, dentro do esperado.",False,1,4af54e03306998d4247c6747e9f96fc01520566af2c5f5d5a33de8cfe85a8aea,337f5e4d2013530659dbfe8bfb391f8331817f666dc9cd3245e240bfa264187a,4a01eb288b054061b87e61f34c3ce8466ba5a6feb771f1da46d4df36a1549b05,manual_run_1,2026-06-24 01:00:31.919
10160,10160,14636,20230718,2023-07-18,2023,2245,12036,5,Entrega rápida e produto de ótima qualidade.,True,1,2d17de3668bec8859e30c36212036a376823b6b5cad1e560454585fbab06de0e,d2332b48a638fd63201b6d1bcc56d4cef667edc1f2a42f7f95a557df9c710fb1,9c9dd47113a223aeed6de9fe31733474eaa04850e3d4b6599b0cb106e54c112a,manual_run_1,2026-06-24 01:00:31.919
11152,11152,10191,20230629,2023-06-29,2023,10696,6178,5,"Produto excelente, superou minhas expectativas!",True,1,75968db1a392020dc0edef6e78e5a2fdfbe7104f1538fcc7725b3e664796b666,c982384b034793a47c36ae0c5e23f38fcd6d56bf1e973219f7737883d2f72eb9,244ef1971ca67827f554011eadddd04d5f3bc0b636352b1ada717cae10513002,manual_run_1,2026-06-24 01:00:31.919
1166,1166,13629,20230322,2023-03-22,2023,5639,8996,4,"Produto conforme descrito, embalagem perfeita.",True,1,fc6b266750b61fd8b861c8900b3b0766782cbba55145ce1d35ffb41f8c39a7f6,7c69fa6b171aa09f6e7eafc1e1757d0299a75013dc6f9b1aa6b8b83b88ee88c9,bcad113791fb267cc9780a29243615b0dd45d0745e6e2149cc61d36addad6fff,manual_run_1,2026-06-24 01:00:31.919
11914,11914,6447,20230625,2023-06-25,2023,4708,5606,5,"Produto conforme descrito, embalagem perfeita.",True,1,5323ac5779937e9679f86cfd99cccee89a69f32e227dc1e397a7322fbae8e627,464afc1d21d48c362e00a1571835b7ca8c076957aa068d03262224b91c1db4c6,a702fc3af5dbc084abaa636379d1d1a132f1c330024000cbacf6218a55bebf76,manual_run_1,2026-06-24 01:00:31.919
12453,12453,1809,20230525,2023-05-25,2023,6949,9749,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,0e1627fecb98170ae9d88e1b1bfc62ab63a0674d482c3574a679d7bb450e663b,24c0d85db115c109afc16a55887aaef043b206521bf9e7917108693916bbde20,5a2ff0f932a8a985af98b9ebb6dd86c921d91b6979aab32b6268a5ba829d29e7,manual_run_1,2026-06-24 01:00:31.919
13108,13108,12892,20230509,2023-05-09,2023,9947,9464,1,"Produto com defeito, decepcionante.",False,1,2327f740a5aabd2263975749e179204f310759cdc57d9f042c3d931c697ffcbe,ca9bda5a7bb418049215688e900883f9cc192ae36d66f0e0adb7e204f928ee9b,2c05da1d4190bc643f63617c28c61ac1f7787eb3a2bb6144b256f91b4ecebe52,manual_run_1,2026-06-24 01:00:31.919
13825,13825,1591,20231224,2023-12-24,2023,9511,6173,5,"Muito satisfeito com a compra, recomendo!",True,1,1f26ec3e68c6c8a755e9cd536c46c228fa4ffb33f9487a7f5e1b590a618f8abe,897bf1995058c52d6fd8872f8b58229eab127d8ada0a8ae35f1bbe7af6686953,8d22da27b0cc062abf0f28c1578f5224b76fe411fdaf52cebce1f3518ac302d5,manual_run_1,2026-06-24 01:00:31.919
1545,1545,10799,20230926,2023-09-26,2023,5536,5789,5,Entrega rápida e produto de ótima qualidade.,True,1,b616986a43e9fb46d07ef601b99e80ac4ea994fd2165d7a3e7a0b35bbacb7ef5,c1b04b2e1aec67fc1d472a8ea116d76117d8575296dae41b406c03f364457287,7e5f84e64b9b216ca32cd06e6359ad483db895c190455ce5b107ea34e51507fa,manual_run_1,2026-06-24 01:00:31.919
2192,2192,6497,20230609,2023-06-09,2023,8664,3899,5,Atendimento incrível e produto top!,True,1,82345569327b7ecd1885c5b3e09e931ec35a204a7481ef673f3561fa33407bda,3137bd2f4e402b1f86b46a44c63aac949392b9342a0f7828289220f8d7f517a0,f30e05fed974595fbe578caffd8ee1664289e9ba9526c782c0e3d9c324d36df9,manual_run_1,2026-06-24 01:00:31.919
3528,3528,12350,20230517,2023-05-17,2023,1670,10070,4,"Produto excelente, superou minhas expectativas!",True,1,3cd0c0c703b369136e5b1fcee2324eaab3f0efa90ef7e747b6c3cd5220cf6b57,a8b46f3da758511b53513bfa1a1fe988de81d74150785402ea4d700d1943bbfd,81c1a701a0441922c960489604154d9feb5ed303f2de3867cb86547f5e683ea3,manual_run_1,2026-06-24 01:00:31.919
4410,4410,9521,20230115,2023-01-15,2023,12925,13539,5,"Produto excelente, superou minhas expectativas!",True,1,6e7322e246310db2486d492ea56bb7c02b13b24abc50c06ab828d93db6a56f2b,34fb00c6f9a62e8dde9c407988143a848bfa3fa1ec5105474133ee25018dc1dc,3e5f7b2a11a7d545946274b6ec99b61b79bc520c5309bcbd41281438eabe6854,manual_run_1,2026-06-24 01:00:31.919
5163,5163,2518,20230202,2023-02-02,2023,10988,10132,4,"Produto excelente, superou minhas expectativas!",True,1,745608857693d068bebd607699e5f17c0a1a8737e622fde6f617d137ad8ef52e,9ec8ecf3a1f38c38ca2f307b446790a362d753e00f2ad2a4a38eb49d3ed9286e,356ce854aab1b15c93ca488e616ab7c885d426d90d459fe313fbb6ebef6a2007,manual_run_1,2026-06-24 01:00:31.919
