id_categoria,nome_categoria,descricao,updated_at
4714,Limpeza - Illum,Produtos de alta qualidade para o dia a dia,2023-09-16T00:00:00
4715,Camping - Nobis,As melhores marcas e preços do mercado,2024-08-04T00:00:00
4716,Papelaria - Officia,Coleção completa para todos os gostos,2023-04-15T00:00:00
4717,Roupas - Nesciunt,Seleção especial com ótimo custo-benefício,2023-02-26T00:00:00
4718,Decoração - Autem,Variedade completa para todas as necessidades,2025-11-14T00:00:00
4719,Beleza - Natus,Seleção especial com ótimo custo-benefício,2024-10-13T00:00:00
4720,Roupas - Quidem,Variedade completa para todas as necessidades,2024-01-31T00:00:00
4721,Esportes - Inventore,Produtos de alta qualidade para o dia a dia,2023-10-03T00:00:00
4722,Saúde - Quae,Variedade completa para todas as necessidades,2024-12-06T00:00:00
4723,Limpeza - Eos,Novidades e lançamentos da temporada,2025-01-07T00:00:00
4724,Calçados - Excepturi,Produtos de alta qualidade para o dia a dia,2024-08-24T00:00:00
4725,Roupas - Veritatis,As melhores marcas e preços do mercado,2023-10-13T00:00:00
4726,Papelaria - Recusandae,Itens exclusivos e limitados,2024-05-25T00:00:00
4727,Roupas - Corporis,Produtos importados e nacionais,2025-11-02T00:00:00
4728,Calçados - Sunt,Itens exclusivos e limitados,2023-10-19T00:00:00
4729,Games - Impedit,Produtos importados e nacionais,2025-06-19T00:00:00
4730,Roupas - Laudantium,Produtos importados e nacionais,2025-01-31T00:00:00
4731,Eletrônicos - Reprehenderit,Coleção completa para todos os gostos,2025-05-23T00:00:00
4732,Papelaria - Quae,Seleção especial com ótimo custo-benefício,2025-12-13T00:00:00
4733,Limpeza - Fugiat,Seleção especial com ótimo custo-benefício,2026-01-05T00:00:00
4734,Calçados - Quisquam,Coleção completa para todos os gostos,2025-08-22T00:00:00
4735,Games - Sunt,Coleção completa para todos os gostos,2024-07-25T00:00:00
4736,Alimentos - Expedita,Produtos de alta qualidade para o dia a dia,2026-02-13T00:00:00
4737,Cinema - Illo,Produtos de alta qualidade para o dia a dia,2025-03-19T00:00:00
4738,Viagem - Officiis,Coleção completa para todos os gostos,2024-03-17T00:00:00
4739,Móveis - Possimus,Produtos de alta qualidade para o dia a dia,2024-09-14T00:00:00
4740,Alimentos - Eaque,Itens exclusivos e limitados,2024-08-02T00:00:00
4741,Decoração - Consectetur,Coleção completa para todos os gostos,2023-11-14T00:00:00
4742,Ferramentas - Accusamus,Produtos de alta qualidade para o dia a dia,2023-01-25T00:00:00
4743,Viagem - Illo,Produtos importados e nacionais,2024-07-15T00:00:00
4744,Alimentos - Soluta,Novidades e lançamentos da temporada,2025-09-28T00:00:00
4745,Bebê - Dolorem,Novidades e lançamentos da temporada,2025-01-29T00:00:00
4746,Camping - Doloribus,Produtos importados e nacionais,2025-12-19T00:00:00
4747,Cinema - A,Seleção especial com ótimo custo-benefício,2024-05-05T00:00:00
4748,Brinquedos - Ea,Seleção especial com ótimo custo-benefício,2024-11-09T00:00:00
4749,Camping - Optio,As melhores marcas e preços do mercado,2025-03-25T00:00:00
4750,Roupas - Numquam,Novidades e lançamentos da temporada,2025-11-02T00:00:00
4751,Roupas - Nostrum,Produtos de alta qualidade para o dia a dia,2025-10-10T00:00:00
4752,Música - Perferendis,Itens exclusivos e limitados,2025-05-05T00:00:00
4753,Relógios - Alias,Seleção especial com ótimo custo-benefício,2023-09-20T00:00:00
4754,Bebidas - Odio,Novidades e lançamentos da temporada,2024-01-14T00:00:00
4755,Móveis - Facilis,Itens exclusivos e limitados,2025-06-07T00:00:00
4756,Saúde - Expedita,Novidades e lançamentos da temporada,2023-11-12T00:00:00
4757,Viagem - Est,Produtos de alta qualidade para o dia a dia,2024-01-26T00:00:00
4758,Cinema - Mollitia,Seleção especial com ótimo custo-benefício,2024-02-07T00:00:00
4759,Ar Livre - Nam,As melhores marcas e preços do mercado,2025-12-09T00:00:00
4760,Pet Shop - Esse,Produtos importados e nacionais,2024-08-08T00:00:00
4761,Cinema - Ea,Produtos importados e nacionais,2024-01-10T00:00:00
4762,Bebidas - Eveniet,Variedade completa para todas as necessidades,2024-09-06T00:00:00
4763,Culinária - Consequuntur,Produtos importados e nacionais,2024-10-16T00:00:00
4764,Bebidas - Et,Produtos de alta qualidade para o dia a dia,2023-01-13T00:00:00
4765,Roupas - Tempora,Produtos de alta qualidade para o dia a dia,2026-05-14T00:00:00
4766,Limpeza - Ipsum,Itens exclusivos e limitados,2026-02-14T00:00:00
4767,Ferramentas - Aliquid,Variedade completa para todas as necessidades,2023-06-14T00:00:00
4768,Ar Livre - Quo,Coleção completa para todos os gostos,2023-07-16T00:00:00
4769,Alimentos - Eveniet,Seleção especial com ótimo custo-benefício,2026-05-14T00:00:00
4770,Limpeza - Reprehenderit,As melhores marcas e preços do mercado,2023-03-08T00:00:00
4771,Jóias - Laudantium,Coleção completa para todos os gostos,2023-01-11T00:00:00
4772,Culinária - Quae,Novidades e lançamentos da temporada,2023-03-18T00:00:00
4773,Ferramentas - Iusto,Produtos importados e nacionais,2024-01-04T00:00:00
4774,Pet Shop - Doloribus,Coleção completa para todos os gostos,2025-01-07T00:00:00
4775,Brinquedos - Harum,Variedade completa para todas as necessidades,2025-01-31T00:00:00
4776,Culinária - Minima,Variedade completa para todas as necessidades,2024-12-13T00:00:00
4777,Esportes - Vero,Produtos de alta qualidade para o dia a dia,2025-07-26T00:00:00
4778,Decoração - Excepturi,Produtos importados e nacionais,2023-06-25T00:00:00
4779,Móveis - Dicta,Itens exclusivos e limitados,2024-06-11T00:00:00
4780,Bebidas - Voluptates,Itens exclusivos e limitados,2024-06-02T00:00:00
4781,Camping - Incidunt,Produtos importados e nacionais,2025-06-04T00:00:00
4782,Móveis - Numquam,Variedade completa para todas as necessidades,2026-03-06T00:00:00
4783,Móveis - Sunt,Variedade completa para todas as necessidades,2025-06-25T00:00:00
4784,Eletrônicos - Non,Variedade completa para todas as necessidades,2023-04-05T00:00:00
4785,Bebidas - Alias,As melhores marcas e preços do mercado,2025-03-23T00:00:00
4786,Calçados - Incidunt,Variedade completa para todas as necessidades,2023-01-31T00:00:00
4787,Roupas - Officiis,Seleção especial com ótimo custo-benefício,2023-10-26T00:00:00
4788,Informática - Ab,Coleção completa para todos os gostos,2024-06-01T00:00:00
4789,Móveis - Tempora,Coleção completa para todos os gostos,2023-12-06T00:00:00
4790,Saúde - Fugiat,Produtos de alta qualidade para o dia a dia,2023-04-21T00:00:00
4791,Música - Voluptatum,Variedade completa para todas as necessidades,2025-04-04T00:00:00
4792,Automotivo - Debitis,Novidades e lançamentos da temporada,2024-10-06T00:00:00
4793,Viagem - Nesciunt,Produtos importados e nacionais,2026-03-25T00:00:00
4794,Saúde - Unde,Novidades e lançamentos da temporada,2023-08-02T00:00:00
4795,Brinquedos - Quibusdam,Variedade completa para todas as necessidades,2025-06-22T00:00:00
4796,Cinema - Harum,Novidades e lançamentos da temporada,2025-03-19T00:00:00
4797,Jóias - Dignissimos,Itens exclusivos e limitados,2024-12-21T00:00:00
4798,Casa & Jardim - Nesciunt,Itens exclusivos e limitados,2025-10-16T00:00:00
4799,Alimentos - Ut,Produtos importados e nacionais,2024-11-24T00:00:00
4800,Saúde - Labore,Produtos de alta qualidade para o dia a dia,2023-08-20T00:00:00
4801,Música - Beatae,Seleção especial com ótimo custo-benefício,2025-06-08T00:00:00
4802,Móveis - Rem,As melhores marcas e preços do mercado,2026-05-17T00:00:00
4803,Casa & Jardim - Omnis,Produtos importados e nacionais,2025-10-16T00:00:00
4804,Bebê - Laudantium,Produtos importados e nacionais,2025-10-01T00:00:00
4805,Eletrônicos - Amet,As melhores marcas e preços do mercado,2023-12-16T00:00:00
4806,Calçados - Voluptas,Variedade completa para todas as necessidades,2024-09-03T00:00:00
4807,Limpeza - Et,As melhores marcas e preços do mercado,2025-08-13T00:00:00
4808,Informática - Alias,Itens exclusivos e limitados,2024-05-20T00:00:00
4809,Automotivo - Minus,Produtos importados e nacionais,2025-03-23T00:00:00
4810,Calçados - Nemo,Variedade completa para todas as necessidades,2023-01-30T00:00:00
4811,Camping - Nihil,As melhores marcas e preços do mercado,2023-03-04T00:00:00
4812,Beleza - Vero,Variedade completa para todas as necessidades,2024-01-20T00:00:00
4813,Ar Livre - Dolores,Seleção especial com ótimo custo-benefício,2025-10-07T00:00:00
4814,Papelaria - Sed,Produtos de alta qualidade para o dia a dia,2026-03-08T00:00:00
4815,Beleza - Dicta,Seleção especial com ótimo custo-benefício,2024-08-07T00:00:00
4816,Ferramentas - Veniam,Coleção completa para todos os gostos,2023-08-25T00:00:00
4817,Ferramentas - Ullam,Seleção especial com ótimo custo-benefício,2023-03-09T00:00:00
4818,Pesca - Libero,As melhores marcas e preços do mercado,2025-08-07T00:00:00
4819,Viagem - Voluptas,Produtos importados e nacionais,2024-06-24T00:00:00
4820,Ferramentas - Aspernatur,Novidades e lançamentos da temporada,2024-03-10T00:00:00
4821,Cinema - Doloribus,Variedade completa para todas as necessidades,2025-07-29T00:00:00
4822,Saúde - Provident,Coleção completa para todos os gostos,2025-01-03T00:00:00
4823,Eletrônicos - Libero,Coleção completa para todos os gostos,2026-01-26T00:00:00
4824,Ferramentas - Facere,Novidades e lançamentos da temporada,2024-11-13T00:00:00
4825,Esportes - Fugit,Produtos importados e nacionais,2023-09-04T00:00:00
4826,Informática - Repellat,Seleção especial com ótimo custo-benefício,2024-01-23T00:00:00
4827,Culinária - Nisi,Novidades e lançamentos da temporada,2023-06-20T00:00:00
4828,Brinquedos - Facilis,Seleção especial com ótimo custo-benefício,2024-09-09T00:00:00
4829,Saúde - Assumenda,Variedade completa para todas as necessidades,2023-01-20T00:00:00
4830,Relógios - Earum,Seleção especial com ótimo custo-benefício,2024-11-21T00:00:00
4831,Brinquedos - Doloribus,Produtos de alta qualidade para o dia a dia,2024-08-01T00:00:00
4832,Roupas - A,Seleção especial com ótimo custo-benefício,2023-03-29T00:00:00
4833,Brinquedos - Magni,As melhores marcas e preços do mercado,2024-05-14T00:00:00
4834,Beleza - Fuga,Produtos de alta qualidade para o dia a dia,2025-07-16T00:00:00
4835,Jóias - Quis,Produtos de alta qualidade para o dia a dia,2024-11-19T00:00:00
4836,Culinária - Magnam,Itens exclusivos e limitados,2025-08-01T00:00:00
4837,Automotivo - Inventore,Itens exclusivos e limitados,2025-05-31T00:00:00
4838,Culinária - Accusamus,Produtos de alta qualidade para o dia a dia,2026-01-21T00:00:00
4839,Calçados - Praesentium,Coleção completa para todos os gostos,2024-06-04T00:00:00
4840,Limpeza - Voluptate,Produtos importados e nacionais,2025-04-11T00:00:00
4841,Relógios - Voluptatem,As melhores marcas e preços do mercado,2026-04-29T00:00:00
4842,Pet Shop - Perspiciatis,Itens exclusivos e limitados,2026-02-02T00:00:00
4843,Roupas - Expedita,As melhores marcas e preços do mercado,2023-01-02T00:00:00
4844,Eletrônicos - Saepe,Produtos de alta qualidade para o dia a dia,2023-02-21T00:00:00
4845,Decoração - Consequatur,Variedade completa para todas as necessidades,2025-08-24T00:00:00
4846,Papelaria - Adipisci,Seleção especial com ótimo custo-benefício,2025-09-24T00:00:00
4847,Roupas - Temporibus,Produtos importados e nacionais,2023-04-10T00:00:00
4848,Ferramentas - Animi,Coleção completa para todos os gostos,2025-11-11T00:00:00
4849,Games - Reprehenderit,Itens exclusivos e limitados,2025-08-20T00:00:00
4850,Cinema - At,Produtos importados e nacionais,2023-12-14T00:00:00
4851,Camping - Blanditiis,Itens exclusivos e limitados,2026-05-04T00:00:00
4852,Bebê - Placeat,Coleção completa para todos os gostos,2023-11-09T00:00:00
4853,Games - Sunt,Produtos de alta qualidade para o dia a dia,2026-04-29T00:00:00
4854,Pet Shop - Quia,Itens exclusivos e limitados,2023-05-24T00:00:00
4855,Viagem - Laborum,As melhores marcas e preços do mercado,2023-04-04T00:00:00
4856,Brinquedos - Ex,Variedade completa para todas as necessidades,2025-11-14T00:00:00
4857,Brinquedos - Rerum,Produtos de alta qualidade para o dia a dia,2024-06-13T00:00:00
4858,Esportes - Error,Produtos de alta qualidade para o dia a dia,2023-09-21T00:00:00
4859,Pesca - Dignissimos,Itens exclusivos e limitados,2024-01-27T00:00:00
4860,Música - Ab,Variedade completa para todas as necessidades,2023-02-05T00:00:00
4861,Esportes - Eligendi,Novidades e lançamentos da temporada,2024-05-01T00:00:00
4862,Esportes - Nisi,Variedade completa para todas as necessidades,2025-02-16T00:00:00
4863,Móveis - Culpa,As melhores marcas e preços do mercado,2023-03-03T00:00:00
4864,Música - Nisi,Produtos importados e nacionais,2023-02-06T00:00:00
4865,Limpeza - Reprehenderit,Variedade completa para todas as necessidades,2025-10-01T00:00:00
4866,Decoração - Illum,Novidades e lançamentos da temporada,2025-07-01T00:00:00
4867,Móveis - Ab,Coleção completa para todos os gostos,2024-12-01T00:00:00
4868,Limpeza - Nisi,Produtos importados e nacionais,2025-07-22T00:00:00
4869,Alimentos - Veritatis,Coleção completa para todos os gostos,2026-01-13T00:00:00
4870,Cinema - Et,As melhores marcas e preços do mercado,2026-03-05T00:00:00
4871,Culinária - Voluptatum,Produtos importados e nacionais,2024-10-12T00:00:00
4872,Livros - Deserunt,Produtos de alta qualidade para o dia a dia,2023-02-15T00:00:00
4873,Ferramentas - Molestias,Itens exclusivos e limitados,2024-04-01T00:00:00
4874,Pesca - A,Produtos de alta qualidade para o dia a dia,2024-03-16T00:00:00
4875,Saúde - Praesentium,Novidades e lançamentos da temporada,2024-11-22T00:00:00
4876,Cinema - Ipsam,Produtos de alta qualidade para o dia a dia,2024-07-21T00:00:00
4877,Jóias - Quis,Itens exclusivos e limitados,2023-04-05T00:00:00
4878,Informática - Error,Novidades e lançamentos da temporada,2026-04-07T00:00:00
4879,Bebidas - Cumque,As melhores marcas e preços do mercado,2023-09-17T00:00:00
4880,Games - Corporis,Novidades e lançamentos da temporada,2026-03-05T00:00:00
4881,Ferramentas - Accusantium,Coleção completa para todos os gostos,2023-09-13T00:00:00
4882,Decoração - Aspernatur,Seleção especial com ótimo custo-benefício,2026-02-10T00:00:00
4883,Decoração - Fugit,Variedade completa para todas as necessidades,2026-03-01T00:00:00
4884,Calçados - Harum,Seleção especial com ótimo custo-benefício,2023-11-28T00:00:00
4885,Camping - Necessitatibus,Coleção completa para todos os gostos,2023-09-11T00:00:00
4886,Eletrônicos - Nisi,Seleção especial com ótimo custo-benefício,2024-08-20T00:00:00
4887,Pesca - Adipisci,Produtos de alta qualidade para o dia a dia,2024-07-23T00:00:00
4888,Ferramentas - Amet,Coleção completa para todos os gostos,2023-07-29T00:00:00
4889,Eletrônicos - Aperiam,Produtos importados e nacionais,2023-01-24T00:00:00
4890,Casa & Jardim - Quo,As melhores marcas e preços do mercado,2023-01-26T00:00:00
4891,Bebê - Temporibus,Variedade completa para todas as necessidades,2025-03-03T00:00:00
4892,Livros - Ipsam,Seleção especial com ótimo custo-benefício,2025-02-16T00:00:00
4893,Brinquedos - Sequi,Variedade completa para todas as necessidades,2025-04-16T00:00:00
4894,Móveis - Nihil,Itens exclusivos e limitados,2023-12-13T00:00:00
4895,Jóias - Autem,Produtos de alta qualidade para o dia a dia,2023-02-11T00:00:00
4896,Esportes - Placeat,Variedade completa para todas as necessidades,2024-05-30T00:00:00
4897,Informática - Ab,Produtos de alta qualidade para o dia a dia,2023-02-24T00:00:00
4898,Culinária - Impedit,Seleção especial com ótimo custo-benefício,2023-05-25T00:00:00
4899,Limpeza - Doloribus,Variedade completa para todas as necessidades,2026-04-19T00:00:00
4900,Limpeza - Dolor,Seleção especial com ótimo custo-benefício,2026-03-03T00:00:00
4901,Livros - Quam,As melhores marcas e preços do mercado,2024-04-29T00:00:00
4902,Alimentos - Sit,Novidades e lançamentos da temporada,2026-02-20T00:00:00
4903,Esportes - Provident,Novidades e lançamentos da temporada,2025-08-28T00:00:00
4904,Decoração - Vitae,Itens exclusivos e limitados,2023-09-26T00:00:00
4905,Papelaria - Dicta,Seleção especial com ótimo custo-benefício,2025-06-12T00:00:00
4906,Saúde - Fugit,Seleção especial com ótimo custo-benefício,2026-01-07T00:00:00
4907,Ar Livre - Dignissimos,Coleção completa para todos os gostos,2025-08-30T00:00:00
4908,Música - Doloribus,Novidades e lançamentos da temporada,2023-06-02T00:00:00
4909,Limpeza - Odit,Itens exclusivos e limitados,2025-10-09T00:00:00
4910,Decoração - Corporis,As melhores marcas e preços do mercado,2025-01-26T00:00:00
4911,Games - Cupiditate,Variedade completa para todas as necessidades,2024-06-22T00:00:00
4912,Casa & Jardim - Magni,Coleção completa para todos os gostos,2023-08-13T00:00:00
4913,Ar Livre - Blanditiis,Variedade completa para todas as necessidades,2023-12-10T00:00:00
4914,Camping - Et,Variedade completa para todas as necessidades,2023-10-31T00:00:00
4915,Culinária - Dicta,Coleção completa para todos os gostos,2023-10-09T00:00:00
4916,Relógios - Facere,Itens exclusivos e limitados,2023-02-10T00:00:00
4917,Pet Shop - Odio,Coleção completa para todos os gostos,2023-06-15T00:00:00
4918,Móveis - Ducimus,Seleção especial com ótimo custo-benefício,2023-09-23T00:00:00
