id_pedido,id_cliente,data_pedido,status,valor_total,id_cupom,updated_at
4849,6535,2023-08-23T00:00:00,cancelado,463.3,,2025-02-10T00:00:00
4850,7311,2025-08-16T00:00:00,pendente,92.22,,2026-05-19T00:00:00
4851,3493,2024-12-20T00:00:00,entregue,2464.2,7912.0,2025-10-27T00:00:00
4852,685,2024-03-29T00:00:00,pendente,120.92,,2024-04-02T00:00:00
4853,6871,2023-05-02T00:00:00,entregue,1899.1,,2025-11-10T00:00:00
4854,455,2024-01-05T00:00:00,cancelado,381.67,449.0,2024-02-03T00:00:00
4855,4010,2024-06-16T00:00:00,processando,1759.04,9140.0,2025-08-24T00:00:00
4856,5894,2023-04-13T00:00:00,entregue,1942.23,,2025-03-27T00:00:00
4857,14408,2024-08-14T00:00:00,enviado,1645.61,,2025-04-01T00:00:00
4858,2632,2025-08-17T00:00:00,entregue,1266.42,3911.0,2025-08-20T00:00:00
4859,7899,2024-11-12T00:00:00,enviado,1818.99,,2025-10-18T00:00:00
4860,4322,2025-12-13T00:00:00,enviado,1300.76,,2026-05-28T00:00:00
4861,8372,2023-07-30T00:00:00,cancelado,2857.33,,2024-08-18T00:00:00
4862,11590,2024-04-15T00:00:00,processando,562.27,,2025-11-21T00:00:00
4863,3720,2023-10-04T00:00:00,entregue,2146.02,,2024-09-19T00:00:00
4864,5497,2023-07-23T00:00:00,entregue,1329.36,,2026-02-22T00:00:00
4865,12374,2026-05-01T00:00:00,cancelado,1528.16,,2026-06-05T00:00:00
4866,1209,2024-03-04T00:00:00,cancelado,1380.7,,2025-11-13T00:00:00
4867,4316,2024-11-06T00:00:00,entregue,2271.94,12551.0,2025-11-06T00:00:00
4868,13543,2023-12-05T00:00:00,entregue,1180.77,,2026-05-15T00:00:00
4869,13641,2023-07-12T00:00:00,cancelado,1342.38,11287.0,2026-03-26T00:00:00
4870,10796,2024-05-30T00:00:00,entregue,1206.84,9317.0,2025-08-28T00:00:00
4871,7272,2026-06-08T00:00:00,entregue,1662.29,,2026-06-11T00:00:00
4872,11205,2025-12-13T00:00:00,pendente,733.37,,2025-12-14T00:00:00
4873,8168,2024-03-01T00:00:00,enviado,2189.25,,2024-11-05T00:00:00
4874,4389,2026-06-03T00:00:00,cancelado,426.65,,2026-06-08T00:00:00
4875,8661,2023-10-28T00:00:00,entregue,1719.75,,2023-11-12T00:00:00
4876,6078,2023-08-04T00:00:00,pendente,733.76,,2025-11-15T00:00:00
4877,1333,2025-11-15T00:00:00,cancelado,850.5,6558.0,2026-03-20T00:00:00
4878,13648,2025-08-21T00:00:00,entregue,2338.36,,2025-10-13T00:00:00
4879,11244,2023-07-05T00:00:00,entregue,1244.84,,2023-12-07T00:00:00
4880,4261,2025-06-27T00:00:00,entregue,568.94,,2025-08-12T00:00:00
4881,7282,2023-08-05T00:00:00,entregue,2622.3,7813.0,2024-11-23T00:00:00
4882,4339,2024-11-08T00:00:00,processando,1003.48,11903.0,2025-09-06T00:00:00
4883,1237,2023-07-16T00:00:00,entregue,1064.45,,2025-07-06T00:00:00
4884,10315,2024-11-11T00:00:00,cancelado,1361.17,,2025-01-11T00:00:00
4885,11444,2024-12-17T00:00:00,entregue,1573.74,,2026-03-20T00:00:00
4886,5429,2023-03-06T00:00:00,processando,2999.12,6019.0,2024-04-12T00:00:00
4887,3583,2026-06-02T00:00:00,entregue,654.98,4866.0,2026-06-09T00:00:00
4888,3437,2024-05-20T00:00:00,entregue,1513.76,11544.0,2025-09-20T00:00:00
4889,1325,2025-10-21T00:00:00,enviado,1890.08,,2025-12-22T00:00:00
4890,1073,2024-04-13T00:00:00,entregue,2841.74,7616.0,2025-10-24T00:00:00
4891,1208,2025-11-30T00:00:00,processando,765.23,,2025-12-21T00:00:00
4892,2343,2023-03-13T00:00:00,entregue,1015.61,5708.0,2024-09-22T00:00:00
4893,14534,2023-10-01T00:00:00,entregue,1100.71,,2024-06-01T00:00:00
4894,1420,2026-05-08T00:00:00,enviado,1422.96,,2026-05-24T00:00:00
4895,13862,2025-02-05T00:00:00,entregue,1636.5,,2025-12-23T00:00:00
4896,9936,2026-05-15T00:00:00,entregue,2014.97,,2026-05-23T00:00:00
4897,3073,2023-10-16T00:00:00,entregue,613.57,12646.0,2024-01-16T00:00:00
4898,3876,2023-06-18T00:00:00,entregue,1572.97,,2023-07-17T00:00:00
4899,3252,2024-11-06T00:00:00,enviado,841.2,,2025-01-07T00:00:00
4900,7174,2024-11-27T00:00:00,entregue,934.23,,2025-01-06T00:00:00
4901,3944,2023-03-02T00:00:00,entregue,2081.03,,2026-01-05T00:00:00
4902,14505,2024-01-12T00:00:00,pendente,1490.57,,2025-03-22T00:00:00
4903,9700,2025-01-03T00:00:00,entregue,407.29,,2025-08-29T00:00:00
4904,12881,2023-04-26T00:00:00,entregue,2940.8,,2026-03-01T00:00:00
4905,14779,2024-01-19T00:00:00,entregue,2772.77,,2025-05-23T00:00:00
4906,6230,2024-12-04T00:00:00,pendente,2855.33,,2025-11-26T00:00:00
4907,6532,2023-11-09T00:00:00,entregue,2356.78,,2024-10-26T00:00:00
4908,6025,2024-06-26T00:00:00,processando,2132.75,,2025-05-09T00:00:00
4909,472,2024-09-22T00:00:00,cancelado,2010.67,,2025-10-24T00:00:00
4910,7579,2025-08-29T00:00:00,enviado,99.91,2334.0,2026-03-19T00:00:00
4911,13289,2025-03-17T00:00:00,entregue,868.03,,2025-08-28T00:00:00
4912,14744,2025-02-08T00:00:00,entregue,1754.94,,2026-01-10T00:00:00
4913,4293,2023-09-02T00:00:00,entregue,1797.21,,2023-11-25T00:00:00
4914,6892,2025-03-13T00:00:00,entregue,320.03,,2025-05-23T00:00:00
4915,14610,2025-03-09T00:00:00,entregue,2858.02,12927.0,2025-04-03T00:00:00
4916,6239,2025-12-12T00:00:00,entregue,2328.75,10842.0,2026-02-08T00:00:00
4917,7449,2023-10-13T00:00:00,enviado,1965.5,,2024-04-14T00:00:00
4918,12328,2024-10-21T00:00:00,entregue,560.9,,2024-11-23T00:00:00
4919,8010,2024-03-01T00:00:00,entregue,1586.65,,2026-06-02T00:00:00
4920,14267,2023-01-06T00:00:00,enviado,2905.21,14526.0,2023-07-11T00:00:00
4921,9202,2023-12-01T00:00:00,entregue,1824.15,,2024-11-12T00:00:00
4922,13525,2025-02-03T00:00:00,cancelado,272.59,,2026-01-23T00:00:00
4923,2039,2025-03-30T00:00:00,entregue,2981.04,,2026-04-08T00:00:00
4924,6084,2024-04-19T00:00:00,entregue,2862.66,791.0,2025-10-22T00:00:00
4925,11793,2026-03-12T00:00:00,processando,2213.44,,2026-04-05T00:00:00
4926,13669,2024-07-03T00:00:00,entregue,1581.71,,2025-11-30T00:00:00
4927,9330,2024-12-04T00:00:00,entregue,2806.31,,2024-12-14T00:00:00
4928,6259,2024-11-11T00:00:00,entregue,710.04,1512.0,2026-02-19T00:00:00
4929,2914,2023-11-03T00:00:00,processando,514.68,,2026-02-28T00:00:00
4930,9289,2024-03-20T00:00:00,entregue,1837.05,,2026-04-30T00:00:00
4931,7690,2023-11-28T00:00:00,enviado,1554.65,,2025-10-29T00:00:00
4932,3431,2026-06-07T00:00:00,enviado,1973.85,14266.0,2026-06-09T00:00:00
4933,11829,2025-02-03T00:00:00,cancelado,2078.18,,2026-03-05T00:00:00
4934,1793,2025-07-26T00:00:00,cancelado,2908.47,,2026-06-05T00:00:00
4935,8376,2025-10-02T00:00:00,entregue,1043.86,,2026-01-23T00:00:00
4936,7656,2025-07-16T00:00:00,entregue,1572.1,,2026-05-01T00:00:00
4937,11789,2023-10-02T00:00:00,cancelado,1489.49,,2024-08-28T00:00:00
4938,2573,2024-07-22T00:00:00,entregue,471.76,,2025-02-03T00:00:00
4939,4179,2025-03-28T00:00:00,cancelado,293.25,,2026-05-24T00:00:00
4940,105,2026-03-09T00:00:00,processando,2173.87,,2026-06-06T00:00:00
4941,13470,2026-04-11T00:00:00,processando,822.62,14836.0,2026-05-04T00:00:00
4942,4736,2024-07-28T00:00:00,cancelado,1495.94,,2026-02-06T00:00:00
4943,14159,2023-07-21T00:00:00,entregue,328.96,,2025-03-03T00:00:00
4944,2226,2026-03-13T00:00:00,entregue,318.32,,2026-06-03T00:00:00
4945,11585,2025-05-22T00:00:00,entregue,1302.5,,2026-04-15T00:00:00
4946,1084,2024-08-27T00:00:00,enviado,1294.88,,2025-01-22T00:00:00
4947,3057,2025-01-18T00:00:00,enviado,2065.14,,2025-05-16T00:00:00
4948,7128,2023-10-27T00:00:00,enviado,206.48,,2025-09-22T00:00:00
4949,5353,2025-10-17T00:00:00,cancelado,1291.11,,2026-05-05T00:00:00
4950,13644,2025-07-12T00:00:00,entregue,2406.87,,2025-09-22T00:00:00
4951,1340,2023-03-25T00:00:00,entregue,1187.92,8464.0,2023-09-19T00:00:00
4952,14017,2023-04-13T00:00:00,entregue,417.83,,2026-03-31T00:00:00
4953,7055,2024-02-29T00:00:00,enviado,985.56,3023.0,2024-09-05T00:00:00
4954,3414,2024-08-20T00:00:00,pendente,237.88,,2025-11-04T00:00:00
4955,1325,2024-02-22T00:00:00,entregue,48.24,,2024-04-18T00:00:00
4956,10810,2026-04-08T00:00:00,entregue,201.22,10670.0,2026-04-15T00:00:00
4957,3221,2025-11-01T00:00:00,entregue,382.31,,2025-12-18T00:00:00
4958,4129,2024-05-21T00:00:00,processando,1018.52,,2024-09-29T00:00:00
4959,613,2026-05-23T00:00:00,enviado,2347.82,,2026-06-03T00:00:00
4960,14645,2023-05-16T00:00:00,processando,738.38,,2023-10-01T00:00:00
4961,12839,2024-03-23T00:00:00,entregue,1823.65,,2026-01-09T00:00:00
4962,2675,2024-10-16T00:00:00,pendente,27.9,8497.0,2024-12-09T00:00:00
4963,13281,2023-02-09T00:00:00,entregue,345.02,,2024-04-12T00:00:00
4964,3020,2024-04-02T00:00:00,entregue,1190.27,,2024-04-15T00:00:00
4965,7746,2026-02-14T00:00:00,pendente,148.25,1668.0,2026-03-14T00:00:00
4966,1991,2023-09-08T00:00:00,enviado,809.39,,2024-08-21T00:00:00
4967,5777,2025-07-18T00:00:00,entregue,2968.57,,2026-03-19T00:00:00
4968,10906,2024-10-22T00:00:00,enviado,1829.5,,2025-05-22T00:00:00
4969,1646,2026-03-12T00:00:00,enviado,2451.11,,2026-04-09T00:00:00
4970,14039,2023-05-18T00:00:00,enviado,2574.44,,2026-04-08T00:00:00
4971,13566,2025-08-16T00:00:00,entregue,2064.13,,2026-02-20T00:00:00
4972,10146,2024-06-24T00:00:00,processando,448.6,,2025-01-12T00:00:00
4973,4803,2025-09-17T00:00:00,enviado,330.31,,2025-11-16T00:00:00
4974,5655,2023-05-30T00:00:00,entregue,557.13,183.0,2024-12-06T00:00:00
4975,12733,2023-06-09T00:00:00,processando,743.21,,2025-11-16T00:00:00
4976,2336,2024-12-13T00:00:00,processando,799.11,,2026-01-25T00:00:00
4977,13126,2025-08-24T00:00:00,entregue,2178.56,,2025-10-19T00:00:00
4978,11036,2023-03-18T00:00:00,entregue,2804.49,,2025-03-20T00:00:00
4979,6579,2026-04-18T00:00:00,entregue,676.98,,2026-05-09T00:00:00
4980,4517,2024-09-24T00:00:00,enviado,1924.76,6996.0,2026-03-06T00:00:00
4981,13688,2025-09-23T00:00:00,entregue,1451.34,,2026-01-06T00:00:00
4982,10758,2023-04-27T00:00:00,entregue,1658.16,,2023-10-21T00:00:00
4983,6144,2025-08-21T00:00:00,entregue,2909.3,,2026-04-24T00:00:00
4984,9458,2024-05-21T00:00:00,entregue,2565.19,,2025-02-14T00:00:00
4985,929,2026-05-28T00:00:00,enviado,1150.36,14048.0,2026-05-31T00:00:00
4986,8185,2023-04-10T00:00:00,cancelado,2213.87,,2023-05-20T00:00:00
4987,3981,2025-12-25T00:00:00,enviado,815.55,,2026-03-25T00:00:00
4988,3042,2024-08-28T00:00:00,cancelado,1791.39,,2024-09-27T00:00:00
4989,6623,2025-12-18T00:00:00,entregue,2250.2,1613.0,2026-01-08T00:00:00
4990,11643,2023-06-08T00:00:00,entregue,1961.46,,2025-05-27T00:00:00
4991,3104,2023-08-24T00:00:00,entregue,1353.4,,2025-01-28T00:00:00
4992,5373,2024-08-03T00:00:00,enviado,2776.47,538.0,2025-11-21T00:00:00
4993,11644,2025-12-14T00:00:00,entregue,1745.13,,2026-01-25T00:00:00
4994,7694,2025-12-11T00:00:00,cancelado,72.03,558.0,2026-04-20T00:00:00
4995,170,2023-06-04T00:00:00,entregue,2925.17,,2024-12-16T00:00:00
4996,8011,2024-05-23T00:00:00,cancelado,268.73,,2025-06-08T00:00:00
4997,5358,2023-02-28T00:00:00,cancelado,2964.3,,2023-09-10T00:00:00
4998,6080,2026-04-04T00:00:00,entregue,403.53,,2026-06-08T00:00:00
4999,12785,2025-09-30T00:00:00,entregue,2410.2,,2026-02-12T00:00:00
5000,3650,2023-02-07T00:00:00,entregue,1333.62,,2025-09-23T00:00:00
5001,13324,2026-01-08T00:00:00,entregue,2770.8,,2026-06-01T00:00:00
5002,9124,2023-01-17T00:00:00,entregue,1084.46,,2023-05-28T00:00:00
5003,7712,2023-07-29T00:00:00,enviado,2779.62,,2024-08-27T00:00:00
5004,12428,2024-04-22T00:00:00,enviado,2035.67,,2024-09-24T00:00:00
5005,13508,2025-09-10T00:00:00,cancelado,1947.0,,2025-09-26T00:00:00
5006,9546,2023-01-25T00:00:00,entregue,2144.89,,2023-07-27T00:00:00
5007,1924,2025-10-30T00:00:00,pendente,2265.2,,2026-04-17T00:00:00
5008,3638,2025-11-09T00:00:00,entregue,2817.96,,2026-03-24T00:00:00
5009,8428,2024-06-25T00:00:00,cancelado,2089.18,12644.0,2024-11-24T00:00:00
5010,5197,2024-02-28T00:00:00,entregue,2156.72,,2025-03-16T00:00:00
5011,1109,2026-04-19T00:00:00,processando,49.08,,2026-04-20T00:00:00
5012,11387,2023-02-18T00:00:00,enviado,980.43,,2025-06-18T00:00:00
5013,10052,2024-08-16T00:00:00,entregue,504.49,5742.0,2025-11-02T00:00:00
5014,2892,2023-10-02T00:00:00,entregue,1449.89,,2025-06-06T00:00:00
5015,6834,2024-07-17T00:00:00,cancelado,1585.55,4905.0,2026-05-26T00:00:00
5016,4813,2024-07-15T00:00:00,cancelado,1488.94,3540.0,2024-11-14T00:00:00
5017,6667,2025-02-20T00:00:00,enviado,394.87,,2025-03-03T00:00:00
5018,469,2024-06-22T00:00:00,entregue,23.17,,2025-11-30T00:00:00
5019,10853,2025-09-25T00:00:00,enviado,445.82,14515.0,2025-10-20T00:00:00
5020,5647,2026-04-15T00:00:00,cancelado,2911.45,9066.0,2026-04-22T00:00:00
5021,11928,2025-02-20T00:00:00,entregue,1138.42,,2025-10-11T00:00:00
5022,578,2026-04-26T00:00:00,entregue,1185.18,,2026-05-22T00:00:00
5023,8296,2025-11-30T00:00:00,entregue,350.93,,2026-04-12T00:00:00
5024,12829,2023-02-20T00:00:00,entregue,1206.22,,2025-10-21T00:00:00
5025,13624,2023-11-02T00:00:00,entregue,2563.08,4718.0,2025-09-01T00:00:00
5026,14635,2024-10-05T00:00:00,enviado,2786.39,,2025-07-07T00:00:00
5027,418,2026-01-14T00:00:00,cancelado,271.19,,2026-05-10T00:00:00
5028,11222,2025-11-02T00:00:00,cancelado,57.19,,2026-01-23T00:00:00
5029,4998,2023-12-10T00:00:00,cancelado,195.35,,2026-06-07T00:00:00
5030,13052,2024-07-07T00:00:00,entregue,193.78,,2025-08-23T00:00:00
5031,3636,2025-06-02T00:00:00,pendente,1162.27,,2026-05-07T00:00:00
5032,5536,2025-03-22T00:00:00,enviado,1627.54,,2025-06-11T00:00:00
5033,5835,2026-01-14T00:00:00,entregue,1105.67,,2026-03-12T00:00:00
5034,14582,2025-01-07T00:00:00,entregue,2167.39,14841.0,2025-09-24T00:00:00
5035,1292,2026-02-07T00:00:00,entregue,2561.2,12701.0,2026-03-09T00:00:00
5036,3094,2025-12-23T00:00:00,entregue,2739.81,3282.0,2026-01-23T00:00:00
5037,10232,2023-01-14T00:00:00,entregue,206.04,,2023-01-31T00:00:00
5038,7595,2024-03-21T00:00:00,entregue,2244.66,,2025-06-05T00:00:00
5039,1940,2023-04-17T00:00:00,entregue,1320.26,11977.0,2023-10-16T00:00:00
5040,13140,2024-12-29T00:00:00,enviado,2261.17,,2025-02-18T00:00:00
5041,12341,2026-05-15T00:00:00,enviado,1220.63,,2026-05-18T00:00:00
5042,11222,2023-05-06T00:00:00,entregue,20.29,10413.0,2024-07-08T00:00:00
5043,9881,2023-10-02T00:00:00,entregue,1015.7,4387.0,2025-11-22T00:00:00
5044,4905,2023-05-05T00:00:00,entregue,640.97,,2025-02-27T00:00:00
5045,7507,2024-03-21T00:00:00,entregue,621.85,12714.0,2026-02-22T00:00:00
5046,14020,2023-09-30T00:00:00,cancelado,2354.95,,2025-08-11T00:00:00
5047,7640,2023-05-26T00:00:00,cancelado,2341.59,,2025-01-30T00:00:00
5048,10907,2024-09-10T00:00:00,entregue,2583.33,,2026-01-27T00:00:00
5049,11624,2023-01-09T00:00:00,entregue,1296.34,,2026-05-20T00:00:00
5050,12268,2023-08-16T00:00:00,entregue,1903.74,,2024-02-24T00:00:00
5051,5561,2026-02-25T00:00:00,entregue,2474.86,,2026-05-10T00:00:00
5052,2580,2024-08-03T00:00:00,entregue,582.9,,2025-04-05T00:00:00
5053,7258,2025-11-27T00:00:00,entregue,1175.43,,2026-05-16T00:00:00
5054,1279,2025-01-19T00:00:00,enviado,733.62,3261.0,2025-09-11T00:00:00
5055,5920,2025-06-25T00:00:00,enviado,2631.47,,2025-12-18T00:00:00
5056,10345,2025-06-08T00:00:00,cancelado,2502.6,19.0,2025-11-29T00:00:00
5057,2178,2023-05-24T00:00:00,entregue,1545.67,1032.0,2025-04-09T00:00:00
5058,6145,2025-02-17T00:00:00,cancelado,1926.45,3015.0,2026-01-28T00:00:00
5059,6740,2024-06-29T00:00:00,entregue,1615.78,,2025-08-26T00:00:00
5060,1994,2024-09-22T00:00:00,processando,648.51,,2025-03-10T00:00:00
5061,3308,2024-02-16T00:00:00,entregue,2505.67,,2026-05-25T00:00:00
5062,1909,2023-12-17T00:00:00,entregue,1878.79,,2024-05-12T00:00:00
5063,1089,2023-01-22T00:00:00,enviado,2586.24,,2024-11-18T00:00:00
5064,5877,2023-06-01T00:00:00,entregue,1073.77,,2025-09-08T00:00:00
5065,13795,2023-02-20T00:00:00,cancelado,2146.43,,2026-04-16T00:00:00
5066,7187,2025-12-24T00:00:00,entregue,557.83,13125.0,2026-05-08T00:00:00
5067,3910,2023-12-02T00:00:00,entregue,1344.12,,2024-06-14T00:00:00
5068,7736,2025-01-13T00:00:00,enviado,772.34,,2025-11-23T00:00:00
5069,960,2026-03-03T00:00:00,entregue,1652.34,,2026-05-27T00:00:00
5070,14731,2025-05-24T00:00:00,cancelado,2203.09,9568.0,2026-02-16T00:00:00
5071,13826,2025-09-24T00:00:00,pendente,1347.08,14561.0,2025-11-02T00:00:00
5072,7230,2024-11-09T00:00:00,entregue,119.04,,2025-08-10T00:00:00
5073,7727,2026-01-10T00:00:00,entregue,1160.58,,2026-05-30T00:00:00
5074,85,2025-10-16T00:00:00,enviado,2927.66,4810.0,2026-04-20T00:00:00
5075,4645,2024-01-07T00:00:00,pendente,1674.36,,2025-06-10T00:00:00
5076,1897,2025-05-20T00:00:00,entregue,2305.99,,2025-06-17T00:00:00
5077,1708,2023-06-18T00:00:00,entregue,2297.19,,2025-01-11T00:00:00
5078,10742,2024-10-29T00:00:00,enviado,891.95,3489.0,2025-01-04T00:00:00
5079,1810,2023-09-29T00:00:00,cancelado,2489.52,13519.0,2024-08-14T00:00:00
5080,13556,2024-07-18T00:00:00,cancelado,306.87,,2025-12-28T00:00:00
5081,14109,2025-06-14T00:00:00,entregue,84.67,,2025-10-15T00:00:00
5082,9138,2025-06-24T00:00:00,entregue,1378.23,,2025-07-26T00:00:00
5083,6138,2023-07-23T00:00:00,cancelado,1830.81,5918.0,2025-01-31T00:00:00
5084,2075,2023-02-08T00:00:00,entregue,2426.53,,2025-10-13T00:00:00
5085,1058,2023-05-19T00:00:00,entregue,499.76,14529.0,2025-10-12T00:00:00
5086,9392,2023-01-20T00:00:00,enviado,452.38,,2025-05-31T00:00:00
5087,10651,2024-12-31T00:00:00,entregue,1212.94,,2025-10-06T00:00:00
5088,12549,2025-02-27T00:00:00,entregue,1322.44,,2026-04-02T00:00:00
5089,10568,2024-10-20T00:00:00,enviado,1442.36,,2025-09-18T00:00:00
5090,5354,2024-04-16T00:00:00,enviado,1019.87,,2024-10-12T00:00:00
5091,8848,2024-09-08T00:00:00,cancelado,1168.58,,2025-07-05T00:00:00
5092,4785,2023-08-12T00:00:00,cancelado,2837.39,9457.0,2025-11-16T00:00:00
5093,3577,2023-04-25T00:00:00,processando,293.38,,2025-04-09T00:00:00
5094,1194,2026-04-28T00:00:00,entregue,1196.56,,2026-05-12T00:00:00
5095,4705,2026-06-08T00:00:00,processando,2291.87,14287.0,2026-06-10T00:00:00
5096,4894,2025-06-02T00:00:00,entregue,1213.47,,2026-01-02T00:00:00
5097,11816,2025-05-28T00:00:00,entregue,2628.23,,2025-11-28T00:00:00
5098,3919,2025-09-27T00:00:00,entregue,1838.01,,2025-10-21T00:00:00
5099,308,2023-07-19T00:00:00,cancelado,2328.33,8775.0,2024-05-23T00:00:00
5100,9745,2025-02-21T00:00:00,entregue,147.25,5305.0,2025-10-08T00:00:00
5101,4571,2025-09-27T00:00:00,enviado,972.45,,2026-03-31T00:00:00
5102,14115,2024-02-12T00:00:00,cancelado,346.85,,2024-09-03T00:00:00
5103,11710,2025-10-25T00:00:00,entregue,831.27,,2026-01-16T00:00:00
5104,7445,2026-01-11T00:00:00,entregue,1990.76,13111.0,2026-05-07T00:00:00
5105,3599,2024-09-28T00:00:00,processando,2643.18,,2026-03-26T00:00:00
5106,5964,2023-02-04T00:00:00,entregue,1846.68,,2026-04-23T00:00:00
5107,5694,2025-12-02T00:00:00,processando,1469.3,,2026-04-26T00:00:00
5108,3275,2025-06-26T00:00:00,processando,1150.2,47.0,2026-01-16T00:00:00
5109,4155,2024-11-21T00:00:00,entregue,2733.5,,2026-04-29T00:00:00
5110,5171,2025-05-10T00:00:00,enviado,2165.96,,2025-06-13T00:00:00
5111,3493,2023-03-28T00:00:00,entregue,2211.62,,2023-06-17T00:00:00
5112,6596,2023-06-29T00:00:00,entregue,1426.33,,2025-07-19T00:00:00
5113,729,2025-12-03T00:00:00,entregue,1645.03,,2026-03-17T00:00:00
5114,7114,2024-10-16T00:00:00,processando,2014.26,,2025-06-04T00:00:00
5115,8919,2024-02-27T00:00:00,pendente,837.74,5508.0,2025-09-07T00:00:00
5116,3907,2025-12-26T00:00:00,entregue,244.78,,2026-03-05T00:00:00
5117,8465,2024-04-29T00:00:00,cancelado,252.41,3452.0,2024-09-01T00:00:00
5118,2049,2024-01-19T00:00:00,entregue,498.64,,2025-12-08T00:00:00
5119,10406,2025-02-02T00:00:00,entregue,730.69,,2025-10-17T00:00:00
5120,3819,2023-08-06T00:00:00,entregue,45.09,270.0,2025-10-22T00:00:00
5121,6511,2025-08-13T00:00:00,entregue,337.31,6282.0,2025-11-13T00:00:00
5122,10749,2024-02-12T00:00:00,entregue,1078.9,,2026-02-06T00:00:00
5123,11428,2023-02-24T00:00:00,entregue,1836.33,,2023-09-02T00:00:00
5124,2464,2023-08-04T00:00:00,entregue,1637.7,13748.0,2024-07-12T00:00:00
5125,14772,2024-05-27T00:00:00,cancelado,1353.76,,2025-01-17T00:00:00
5126,6281,2023-09-18T00:00:00,cancelado,1794.39,2486.0,2025-08-30T00:00:00
5127,11951,2023-02-16T00:00:00,enviado,1485.85,,2025-03-01T00:00:00
5128,4460,2025-09-04T00:00:00,entregue,1780.44,,2026-03-18T00:00:00
5129,3340,2023-01-28T00:00:00,enviado,1416.18,,2023-06-15T00:00:00
5130,1566,2024-08-13T00:00:00,enviado,1275.55,,2025-07-06T00:00:00
5131,7565,2023-01-01T00:00:00,processando,75.81,,2026-01-19T00:00:00
5132,5575,2023-04-09T00:00:00,entregue,1504.78,6637.0,2024-02-28T00:00:00
5133,11908,2024-08-27T00:00:00,processando,1002.28,1785.0,2026-05-21T00:00:00
5134,6436,2024-04-15T00:00:00,cancelado,977.13,,2025-08-22T00:00:00
5135,3259,2025-03-19T00:00:00,enviado,2807.44,6421.0,2025-05-03T00:00:00
5136,4517,2025-07-30T00:00:00,cancelado,2775.92,8664.0,2026-02-25T00:00:00
5137,6566,2023-12-28T00:00:00,enviado,632.37,,2024-09-06T00:00:00
5138,6725,2025-08-26T00:00:00,entregue,1846.99,,2026-01-02T00:00:00
5139,14805,2023-05-14T00:00:00,entregue,1837.4,11687.0,2024-08-26T00:00:00
5140,9119,2023-10-17T00:00:00,entregue,2057.59,12661.0,2025-11-20T00:00:00
5141,7686,2023-12-13T00:00:00,processando,990.82,,2024-01-22T00:00:00
5142,14610,2026-01-16T00:00:00,entregue,368.35,,2026-03-03T00:00:00
5143,12162,2025-09-13T00:00:00,entregue,2174.74,,2025-10-11T00:00:00
5144,1715,2023-10-20T00:00:00,entregue,2604.2,,2024-01-31T00:00:00
5145,47,2026-01-04T00:00:00,processando,1543.62,,2026-03-24T00:00:00
5146,13810,2024-07-30T00:00:00,enviado,2102.1,,2025-03-02T00:00:00
5147,1997,2024-01-27T00:00:00,entregue,1447.83,,2024-07-12T00:00:00
5148,12036,2026-03-07T00:00:00,entregue,2301.24,,2026-03-10T00:00:00
5149,5948,2025-12-16T00:00:00,entregue,1201.59,,2026-01-11T00:00:00
5150,4207,2026-01-16T00:00:00,entregue,922.08,,2026-05-02T00:00:00
5151,3783,2024-10-23T00:00:00,pendente,217.86,,2025-03-05T00:00:00
5152,5707,2025-10-15T00:00:00,pendente,1483.32,,2026-03-24T00:00:00
5153,12617,2025-11-20T00:00:00,pendente,2210.66,,2026-05-11T00:00:00
5154,12040,2023-10-10T00:00:00,enviado,2899.32,,2025-09-03T00:00:00
5155,14603,2025-08-02T00:00:00,enviado,781.52,,2025-11-04T00:00:00
5156,466,2023-03-05T00:00:00,cancelado,1905.85,13238.0,2025-09-10T00:00:00
5157,7296,2024-12-11T00:00:00,pendente,1472.52,,2025-11-18T00:00:00
5158,5094,2025-08-22T00:00:00,cancelado,566.06,,2026-05-05T00:00:00
5159,6166,2025-01-11T00:00:00,processando,1655.24,,2025-08-11T00:00:00
5160,2185,2024-02-12T00:00:00,entregue,1001.97,,2025-03-25T00:00:00
5161,2161,2025-03-20T00:00:00,cancelado,2473.08,,2025-11-15T00:00:00
5162,3880,2023-10-19T00:00:00,entregue,1030.11,2545.0,2025-12-06T00:00:00
5163,1882,2023-01-09T00:00:00,entregue,1769.59,,2023-12-28T00:00:00
5164,8646,2023-11-11T00:00:00,entregue,1076.81,12482.0,2025-09-04T00:00:00
5165,14504,2024-07-10T00:00:00,enviado,2524.5,,2024-10-11T00:00:00
5166,13759,2025-04-02T00:00:00,enviado,901.54,,2025-05-06T00:00:00
5167,563,2024-05-16T00:00:00,entregue,865.8,,2025-08-27T00:00:00
5168,5336,2023-06-21T00:00:00,entregue,2093.4,,2023-10-23T00:00:00
