id_item,id_pedido,id_produto,quantidade,valor_unitario,desconto_percentual,subtotal,updated_at
3969,729,9722,1,2391.64,5.0,2272.06,2026-05-11T00:00:00
3970,9264,9765,10,749.61,2.0,7346.18,2026-05-10T00:00:00
3971,14890,2283,1,1106.2,6.0,1039.83,2025-10-24T00:00:00
3972,12663,7984,3,2625.11,3.0,7639.07,2025-07-27T00:00:00
3973,822,6295,6,2000.92,16.0,10084.64,2024-04-30T00:00:00
3974,8899,2910,5,425.94,1.0,2108.4,2023-05-06T00:00:00
3975,522,8178,2,713.8,5.0,1356.22,2026-01-05T00:00:00
3976,3769,3432,6,520.65,13.0,2717.79,2025-02-02T00:00:00
3977,6581,8495,4,670.35,15.0,2279.19,2026-02-07T00:00:00
3978,7918,1593,6,1537.41,27.0,6733.86,2024-09-14T00:00:00
3979,7721,12880,7,171.24,5.0,1138.75,2023-03-01T00:00:00
3980,10186,9891,1,2299.44,21.0,1816.56,2025-06-23T00:00:00
3981,4280,13668,6,2835.88,20.0,13612.22,2026-04-10T00:00:00
3982,7039,556,10,2473.51,26.0,18303.97,2023-10-11T00:00:00
3983,13037,2368,9,1438.27,3.0,12556.1,2023-11-28T00:00:00
3984,8475,7127,6,2128.02,5.0,12129.71,2023-04-08T00:00:00
3985,9760,9100,4,2651.76,16.0,8909.91,2025-05-21T00:00:00
3986,12295,11993,1,1157.62,4.0,1111.32,2026-04-18T00:00:00
3987,5260,1330,5,2924.51,28.0,10528.24,2024-08-02T00:00:00
3988,10944,3621,9,335.05,4.0,2894.83,2024-06-10T00:00:00
3989,306,4402,5,1122.93,16.0,4716.31,2024-09-26T00:00:00
3990,6398,4134,2,721.97,27.0,1054.08,2025-08-10T00:00:00
3991,13342,8884,6,214.77,27.0,940.69,2023-10-02T00:00:00
3992,6057,10813,6,1829.96,19.0,8893.61,2025-03-20T00:00:00
3993,4989,9347,10,1892.22,19.0,15326.98,2023-04-06T00:00:00
3994,2066,11919,10,514.22,30.0,3599.54,2026-04-07T00:00:00
3995,4275,13698,5,767.73,25.0,2878.99,2025-05-03T00:00:00
3996,7684,2993,4,2939.78,27.0,8584.16,2025-02-18T00:00:00
3997,13862,5394,3,1435.0,2.0,4218.9,2024-07-24T00:00:00
3998,3369,11495,2,2751.46,7.0,5117.72,2023-12-14T00:00:00
3999,7863,6244,9,2131.02,4.0,18412.01,2024-08-11T00:00:00
4000,12794,903,1,2876.66,22.0,2243.79,2025-06-03T00:00:00
4001,5058,13745,8,395.37,18.0,2593.63,2023-11-23T00:00:00
4002,14458,10799,8,2011.75,25.0,12070.5,2023-03-01T00:00:00
4003,727,263,6,2787.02,8.0,15384.35,2024-07-19T00:00:00
4004,7056,2040,2,2799.12,2.0,5486.28,2025-10-06T00:00:00
4005,5071,12975,2,1630.18,23.0,2510.48,2024-06-18T00:00:00
4006,9804,9094,7,1788.91,0.0,12522.37,2023-10-26T00:00:00
4007,7385,3213,4,1485.57,15.0,5050.94,2024-06-02T00:00:00
4008,13662,11299,9,150.86,18.0,1113.35,2024-07-01T00:00:00
4009,5704,13649,3,763.99,14.0,1971.09,2025-04-28T00:00:00
4010,11212,14020,4,2337.32,27.0,6824.97,2023-04-30T00:00:00
4011,1839,10214,2,2142.44,9.0,3899.24,2024-10-14T00:00:00
4012,10303,7366,6,1008.25,21.0,4779.11,2024-07-04T00:00:00
4013,4379,8041,9,2349.91,7.0,19668.75,2025-11-14T00:00:00
4014,3524,11086,7,777.3,18.0,4461.7,2025-07-07T00:00:00
4015,3470,4603,5,84.92,7.0,394.88,2026-06-05T00:00:00
4016,295,8352,8,1450.47,6.0,10907.53,2023-11-26T00:00:00
4017,3145,10054,7,2207.98,3.0,14992.18,2023-05-20T00:00:00
4018,13884,7931,4,1364.19,17.0,4529.11,2025-04-06T00:00:00
4019,11318,4511,7,1717.23,5.0,11419.58,2025-03-09T00:00:00
4020,12526,3215,8,568.18,9.0,4136.35,2023-01-18T00:00:00
4021,7925,3082,3,1351.04,8.0,3728.87,2023-08-07T00:00:00
4022,10236,10279,10,1504.72,15.0,12790.12,2024-07-11T00:00:00
4023,13723,4192,1,37.38,23.0,28.78,2025-07-01T00:00:00
4024,8991,4627,7,869.66,25.0,4565.72,2024-01-26T00:00:00
4025,6248,8513,10,1408.4,6.0,13238.96,2024-02-27T00:00:00
4026,10687,1719,5,2382.23,17.0,9886.25,2026-06-04T00:00:00
4027,10714,6625,4,1511.0,8.0,5560.48,2025-01-02T00:00:00
4028,13413,248,6,2939.67,10.0,15874.22,2024-10-14T00:00:00
4029,1101,12490,2,397.87,18.0,652.51,2025-11-03T00:00:00
4030,2940,9378,1,1908.41,15.0,1622.15,2024-07-05T00:00:00
4031,8660,6317,4,728.6,18.0,2389.81,2024-11-10T00:00:00
4032,1096,4374,2,2092.82,5.0,3976.36,2025-10-23T00:00:00
4033,720,840,2,2543.33,1.0,5035.79,2023-09-14T00:00:00
4034,3552,3829,5,1999.18,5.0,9496.1,2024-05-30T00:00:00
4035,7822,4117,10,2720.26,7.0,25298.42,2025-08-29T00:00:00
4036,864,12307,9,2477.06,24.0,16943.09,2025-01-10T00:00:00
4037,10594,6576,7,916.51,17.0,5324.92,2024-08-09T00:00:00
4038,10242,7968,3,2659.89,12.0,7022.11,2026-03-09T00:00:00
4039,3489,563,9,1271.99,17.0,9501.77,2023-10-19T00:00:00
4040,11865,12924,8,2936.21,4.0,22550.09,2024-01-30T00:00:00
4041,2745,4508,7,409.92,4.0,2754.66,2024-02-09T00:00:00
4042,1918,8474,9,410.36,29.0,2622.2,2025-04-05T00:00:00
4043,13489,2792,6,976.13,17.0,4861.13,2025-03-05T00:00:00
4044,5074,12691,10,730.46,17.0,6062.82,2024-06-16T00:00:00
4045,8715,10580,8,63.29,6.0,475.94,2025-11-23T00:00:00
4046,6764,4901,7,2989.68,15.0,17788.6,2026-02-28T00:00:00
4047,14274,10876,1,278.68,17.0,231.3,2024-08-10T00:00:00
4048,11429,13705,7,2175.86,2.0,14926.4,2024-11-27T00:00:00
4049,5969,1620,5,1939.5,26.0,7176.15,2025-08-28T00:00:00
4050,14141,14433,10,62.07,25.0,465.53,2023-02-11T00:00:00
4051,6039,11233,8,233.6,7.0,1737.98,2025-07-20T00:00:00
4052,5510,917,1,2702.43,18.0,2215.99,2026-03-21T00:00:00
4053,5078,4069,1,370.21,6.0,348.0,2024-07-09T00:00:00
4054,14047,12964,10,1969.67,10.0,17727.03,2025-12-11T00:00:00
4055,1752,6697,3,2149.07,17.0,5351.18,2026-03-25T00:00:00
4056,6194,8290,2,1353.86,24.0,2057.87,2026-05-18T00:00:00
4057,8057,12051,10,454.14,22.0,3542.29,2023-07-06T00:00:00
4058,10613,4736,1,534.61,21.0,422.34,2026-02-10T00:00:00
4059,4119,11432,2,2918.15,30.0,4085.41,2024-12-20T00:00:00
4060,6238,7738,2,1639.0,22.0,2556.84,2025-04-18T00:00:00
4061,7751,5788,4,1490.44,12.0,5246.35,2026-05-12T00:00:00
4062,11781,10962,2,339.22,16.0,569.89,2024-03-03T00:00:00
4063,6232,10512,10,2824.61,24.0,21467.04,2023-06-27T00:00:00
4064,241,196,8,1127.2,6.0,8476.54,2026-05-28T00:00:00
4065,10091,1726,8,2442.2,22.0,15239.33,2023-01-06T00:00:00
4066,11597,5247,2,2315.28,6.0,4352.73,2025-04-15T00:00:00
4067,14387,12605,5,1492.34,21.0,5894.74,2025-06-03T00:00:00
4068,3169,885,8,1633.15,27.0,9537.6,2025-02-10T00:00:00
4069,5318,10952,9,2129.84,28.0,13801.36,2026-05-11T00:00:00
4070,766,5855,10,2339.84,28.0,16846.85,2023-10-04T00:00:00
4071,4829,5710,1,1948.93,29.0,1383.74,2023-06-26T00:00:00
4072,13311,14863,4,2018.73,13.0,7025.18,2024-04-13T00:00:00
4073,4687,10760,4,1054.54,4.0,4049.43,2025-04-25T00:00:00
4074,12300,10281,8,1593.57,27.0,9306.45,2025-02-18T00:00:00
4075,5387,12956,7,2604.41,9.0,16590.09,2025-12-21T00:00:00
4076,8283,7141,5,30.7,2.0,150.43,2023-10-15T00:00:00
4077,11968,9120,8,2173.13,6.0,16341.94,2025-04-19T00:00:00
4078,13959,3607,10,1706.88,30.0,11948.16,2024-04-11T00:00:00
4079,1512,2078,6,96.09,7.0,536.18,2026-01-01T00:00:00
4080,14687,13373,1,2902.64,10.0,2612.38,2023-09-03T00:00:00
4081,3452,7518,8,1462.2,27.0,8539.25,2023-01-06T00:00:00
4082,10086,324,10,2054.8,26.0,15205.52,2025-06-04T00:00:00
4083,3862,14914,6,2757.66,26.0,12244.01,2024-12-20T00:00:00
4084,4004,3742,2,97.99,17.0,162.66,2025-11-23T00:00:00
4085,10843,8535,1,1702.47,5.0,1617.35,2024-11-08T00:00:00
4086,4172,8060,4,265.78,5.0,1009.96,2025-06-14T00:00:00
4087,9003,13179,8,2178.43,26.0,12896.31,2023-08-05T00:00:00
4088,4994,9780,6,423.37,18.0,2082.98,2024-11-16T00:00:00
4089,6086,12912,10,2055.24,5.0,19524.78,2023-09-10T00:00:00
4090,4452,9325,2,693.44,12.0,1220.45,2024-09-04T00:00:00
4091,2559,12712,8,2008.09,14.0,13815.66,2023-04-17T00:00:00
4092,14481,8333,5,32.58,14.0,140.09,2024-07-02T00:00:00
4093,10158,5590,8,2792.32,20.0,17870.85,2024-06-21T00:00:00
4094,7771,4367,5,716.75,3.0,3476.24,2023-03-04T00:00:00
4095,5370,12542,9,2381.88,18.0,17578.27,2026-04-14T00:00:00
4096,1750,5018,8,2580.11,20.0,16512.7,2025-05-25T00:00:00
4097,2242,13409,6,1128.97,2.0,6638.34,2024-04-23T00:00:00
4098,5111,6038,2,60.11,27.0,87.76,2023-12-11T00:00:00
4099,3263,14280,9,732.36,3.0,6393.5,2024-12-10T00:00:00
4100,5802,10326,2,168.67,25.0,253.0,2025-08-01T00:00:00
4101,12451,14948,8,1720.84,5.0,13078.38,2024-10-30T00:00:00
4102,3094,9852,3,2792.01,19.0,6784.58,2025-07-19T00:00:00
4103,3794,13179,5,2587.14,6.0,12159.56,2026-01-20T00:00:00
4104,8245,3294,2,2292.57,22.0,3576.41,2024-02-26T00:00:00
4105,330,5229,6,922.39,22.0,4316.79,2025-04-23T00:00:00
4106,2737,9814,4,1733.25,26.0,5130.42,2023-07-05T00:00:00
4107,9367,6642,3,2566.66,27.0,5620.99,2023-03-20T00:00:00
4108,8242,1949,1,1567.73,2.0,1536.38,2024-02-13T00:00:00
4109,12723,8577,4,1572.77,21.0,4969.95,2025-09-02T00:00:00
4110,93,865,9,376.03,8.0,3113.53,2025-07-07T00:00:00
4111,1835,142,9,2520.79,9.0,20645.27,2023-04-14T00:00:00
4112,1002,12144,1,312.02,10.0,280.82,2026-04-06T00:00:00
4113,2460,8834,7,1251.16,18.0,7181.66,2024-03-11T00:00:00
4114,1680,7180,9,2350.94,24.0,16080.43,2023-05-29T00:00:00
4115,3958,13485,6,336.7,29.0,1434.34,2025-10-22T00:00:00
4116,12898,8032,1,109.76,30.0,76.83,2023-02-18T00:00:00
4117,10019,7057,9,91.64,24.0,626.82,2024-11-10T00:00:00
4118,4512,14878,10,2673.21,27.0,19514.43,2023-04-19T00:00:00
4119,9628,8637,7,2634.23,0.0,18439.61,2024-01-21T00:00:00
4120,5160,4173,7,2811.6,6.0,18500.33,2024-10-02T00:00:00
4121,10147,7994,5,654.91,25.0,2455.91,2026-02-07T00:00:00
4122,13419,10879,3,1832.02,27.0,4012.12,2025-12-25T00:00:00
4123,11058,4560,1,2516.45,18.0,2063.49,2024-09-20T00:00:00
4124,11225,1282,9,2195.15,9.0,17978.28,2023-04-10T00:00:00
4125,13800,5030,2,2992.06,3.0,5804.6,2024-08-25T00:00:00
4126,3105,13807,4,1161.99,4.0,4462.04,2025-06-06T00:00:00
4127,6498,10474,4,2165.67,27.0,6323.76,2023-12-11T00:00:00
4128,7910,10203,2,425.17,19.0,688.78,2026-06-01T00:00:00
4129,12976,6946,1,176.2,16.0,148.01,2023-03-22T00:00:00
4130,5396,3359,1,1232.83,17.0,1023.25,2024-09-23T00:00:00
4131,2573,1477,3,1182.4,7.0,3298.9,2023-10-26T00:00:00
4132,4431,4042,4,626.47,1.0,2480.82,2025-05-27T00:00:00
4133,1655,5680,2,164.48,5.0,312.51,2025-11-03T00:00:00
4134,12401,10431,8,1920.74,9.0,13982.99,2024-03-19T00:00:00
4135,3204,9630,6,1854.66,18.0,9124.93,2024-05-30T00:00:00
4136,9171,6707,7,2463.6,23.0,13278.8,2023-08-29T00:00:00
4137,11392,10426,3,2025.82,5.0,5773.59,2024-08-20T00:00:00
4138,9946,7615,8,1208.64,10.0,8702.21,2025-01-01T00:00:00
4139,7061,2563,3,1432.97,4.0,4126.95,2025-02-17T00:00:00
4140,8164,12703,9,1113.15,25.0,7513.76,2024-02-21T00:00:00
4141,6583,2850,8,601.32,6.0,4521.93,2025-10-15T00:00:00
4142,3648,3145,1,2754.0,20.0,2203.2,2023-06-29T00:00:00
4143,1309,13701,3,2174.26,28.0,4696.4,2024-04-17T00:00:00
4144,9080,6820,7,1363.39,20.0,7634.98,2024-12-07T00:00:00
4145,9015,2544,2,1192.82,13.0,2075.51,2024-04-03T00:00:00
4146,1764,12763,6,2473.62,27.0,10834.46,2026-03-20T00:00:00
4147,9378,7825,6,582.66,23.0,2691.89,2024-06-23T00:00:00
4148,12328,8119,7,485.55,24.0,2583.13,2023-01-17T00:00:00
4149,5759,9597,8,617.48,6.0,4643.45,2026-04-01T00:00:00
4150,4692,6997,2,2590.51,28.0,3730.33,2023-05-23T00:00:00
4151,13985,4959,6,723.18,26.0,3210.92,2026-03-29T00:00:00
4152,9031,6945,6,2228.52,20.0,10696.9,2025-05-03T00:00:00
4153,7661,9456,2,2202.4,23.0,3391.7,2023-05-04T00:00:00
4154,5765,10081,1,2077.59,24.0,1578.97,2025-10-12T00:00:00
4155,13546,14061,1,2282.77,0.0,2282.77,2024-12-17T00:00:00
4156,2472,11270,4,1354.63,7.0,5039.22,2025-09-12T00:00:00
4157,3802,3886,4,1619.7,1.0,6414.01,2025-06-29T00:00:00
4158,10855,5472,5,992.91,11.0,4418.45,2024-02-15T00:00:00
4159,8645,11596,6,496.55,14.0,2562.2,2023-04-02T00:00:00
4160,3031,10773,4,1386.43,12.0,4880.23,2024-03-19T00:00:00
4161,12345,10470,8,839.73,28.0,4836.84,2025-12-10T00:00:00
4162,14716,12456,7,961.81,14.0,5790.1,2025-12-29T00:00:00
4163,6097,4166,10,2473.79,20.0,19790.32,2024-01-06T00:00:00
4164,10194,3848,10,2172.3,23.0,16726.71,2025-03-24T00:00:00
4165,11404,2265,3,1004.99,3.0,2924.52,2025-12-10T00:00:00
4166,7359,9350,5,1946.1,20.0,7784.4,2023-04-15T00:00:00
4167,2912,8092,1,1056.03,21.0,834.26,2025-03-20T00:00:00
4168,8475,2294,10,2183.8,18.0,17907.16,2025-06-14T00:00:00
4169,549,7417,1,1387.08,27.0,1012.57,2025-10-24T00:00:00
4170,14956,4092,4,2413.2,12.0,8494.46,2025-03-02T00:00:00
4171,13460,13164,2,755.24,1.0,1495.38,2023-03-17T00:00:00
4172,9239,5665,4,288.68,5.0,1096.98,2023-12-18T00:00:00
4173,10879,12584,6,2961.86,23.0,13683.79,2026-01-25T00:00:00
4174,3563,14819,8,392.17,4.0,3011.87,2024-11-06T00:00:00
4175,13708,14660,6,828.77,12.0,4375.91,2025-08-19T00:00:00
4176,2875,2778,9,218.87,19.0,1595.56,2023-09-16T00:00:00
4177,13654,9783,5,1775.7,7.0,8257.0,2026-05-06T00:00:00
4178,7085,13694,10,2524.93,5.0,23986.83,2023-03-29T00:00:00
4179,987,14366,9,1609.21,1.0,14338.06,2024-03-24T00:00:00
4180,5623,7682,5,1851.58,7.0,8609.85,2024-10-28T00:00:00
4181,7828,714,10,157.76,7.0,1467.17,2023-11-25T00:00:00
4182,7655,4733,4,1125.88,0.0,4503.52,2026-04-18T00:00:00
4183,11061,14632,2,1281.31,18.0,2101.35,2024-03-07T00:00:00
4184,2032,207,2,782.62,20.0,1252.19,2025-11-18T00:00:00
4185,12175,7964,2,570.33,6.0,1072.22,2026-03-28T00:00:00
4186,2297,12659,5,1434.75,18.0,5882.48,2023-02-14T00:00:00
4187,3279,14114,5,361.75,16.0,1519.35,2026-05-05T00:00:00
4188,5593,7345,3,948.94,16.0,2391.33,2023-02-22T00:00:00
4189,9303,6568,8,920.75,7.0,6850.38,2024-07-23T00:00:00
4190,1832,10944,6,2678.65,25.0,12053.93,2025-05-05T00:00:00
4191,3284,14814,9,1336.71,5.0,11428.87,2026-04-26T00:00:00
4192,2775,2123,5,17.77,1.0,87.96,2023-10-15T00:00:00
4193,14980,12304,5,1853.76,15.0,7878.48,2025-09-21T00:00:00
4194,8294,11655,1,362.72,20.0,290.18,2025-03-17T00:00:00
4195,11455,3326,1,844.84,1.0,836.39,2023-04-02T00:00:00
4196,8182,10138,1,2614.18,19.0,2117.49,2025-11-11T00:00:00
4197,14379,12704,3,2554.57,11.0,6820.7,2025-11-10T00:00:00
4198,1947,4499,6,1154.91,0.0,6929.46,2023-03-05T00:00:00
4199,14603,14090,5,721.76,24.0,2742.69,2023-07-09T00:00:00
4200,2377,5830,1,948.42,25.0,711.31,2026-05-28T00:00:00
4201,3819,6446,2,2283.11,6.0,4292.25,2024-02-20T00:00:00
4202,13931,494,5,1656.91,27.0,6047.72,2024-06-02T00:00:00
4203,12867,4244,4,2930.0,7.0,10899.6,2025-01-18T00:00:00
4204,2090,8282,9,1444.52,12.0,11440.6,2023-11-14T00:00:00
4205,4842,5883,8,803.05,15.0,5460.74,2023-08-15T00:00:00
4206,14859,5895,4,1289.46,5.0,4899.95,2026-02-23T00:00:00
4207,2798,3075,8,93.16,22.0,581.32,2025-01-26T00:00:00
4208,6796,13738,10,1455.55,17.0,12081.06,2023-05-23T00:00:00
4209,8865,945,3,290.04,29.0,617.79,2026-05-21T00:00:00
4210,13879,14463,3,1040.87,3.0,3028.93,2026-03-04T00:00:00
4211,13301,14778,1,1478.52,8.0,1360.24,2023-10-16T00:00:00
4212,6880,12243,5,421.59,8.0,1939.31,2025-05-28T00:00:00
4213,12121,3737,6,2929.81,13.0,15293.61,2026-04-29T00:00:00
4214,160,1316,10,467.6,6.0,4395.44,2024-08-29T00:00:00
4215,3925,4816,1,2765.32,13.0,2405.83,2024-04-22T00:00:00
4216,12078,1505,9,1815.95,22.0,12747.97,2025-02-14T00:00:00
4217,2309,7195,6,172.72,22.0,808.33,2025-07-31T00:00:00
4218,7642,9460,8,2343.14,28.0,13496.49,2024-03-14T00:00:00
4219,9617,14944,5,1027.84,6.0,4830.85,2025-12-01T00:00:00
4220,255,13658,5,12.4,25.0,46.5,2024-12-11T00:00:00
4221,8556,7637,5,901.39,1.0,4461.88,2023-07-04T00:00:00
4222,4934,1070,6,1133.45,18.0,5576.57,2026-03-14T00:00:00
4223,448,9156,5,2227.8,3.0,10804.83,2024-04-12T00:00:00
4224,14893,13480,6,1913.98,6.0,10794.85,2024-04-04T00:00:00
4225,6045,8349,7,976.86,18.0,5607.18,2026-05-19T00:00:00
4226,1717,815,7,2369.23,29.0,11775.07,2023-04-29T00:00:00
4227,12736,10299,2,2735.6,6.0,5142.93,2024-06-14T00:00:00
4228,11869,689,8,236.25,15.0,1606.5,2024-01-11T00:00:00
4229,14599,11601,10,649.57,8.0,5976.04,2025-01-03T00:00:00
4230,10203,9003,6,1414.14,19.0,6872.72,2024-01-19T00:00:00
4231,8623,12875,7,1995.26,4.0,13408.15,2023-12-09T00:00:00
4232,10238,1243,7,1305.6,5.0,8682.24,2024-12-03T00:00:00
4233,13476,2576,10,1445.02,6.0,13583.19,2024-07-17T00:00:00
4234,8537,180,5,418.67,24.0,1590.95,2025-08-12T00:00:00
4235,1913,10432,7,1517.42,5.0,10090.84,2024-01-02T00:00:00
4236,6935,2169,3,2970.56,9.0,8109.63,2023-03-04T00:00:00
4237,2235,10022,7,1625.82,16.0,9559.82,2025-09-29T00:00:00
4238,14650,2853,4,239.78,17.0,796.07,2024-11-15T00:00:00
4239,13650,4958,10,1183.49,10.0,10651.41,2023-05-30T00:00:00
4240,862,5939,6,2396.19,28.0,10351.54,2023-01-17T00:00:00
4241,5371,2485,7,2946.98,14.0,17740.82,2024-06-17T00:00:00
4242,14012,14135,10,2818.9,25.0,21141.75,2023-03-19T00:00:00
4243,4106,6490,7,1815.53,25.0,9531.53,2023-04-15T00:00:00
4244,11196,9436,4,2018.02,13.0,7022.71,2023-06-20T00:00:00
4245,12132,979,3,1905.41,12.0,5030.28,2025-12-11T00:00:00
4246,10969,4989,3,1108.87,22.0,2594.76,2023-04-25T00:00:00
4247,7657,4714,1,363.65,17.0,301.83,2025-04-12T00:00:00
4248,3916,7189,3,1274.47,25.0,2867.56,2024-04-21T00:00:00
4249,12267,5327,6,1209.13,24.0,5513.63,2025-12-22T00:00:00
4250,7934,10853,1,2614.23,17.0,2169.81,2025-02-19T00:00:00
4251,4130,7716,2,1334.75,2.0,2616.11,2024-01-23T00:00:00
4252,14927,14569,8,747.84,8.0,5504.1,2024-12-22T00:00:00
4253,3016,4746,3,1949.4,8.0,5380.34,2025-05-13T00:00:00
4254,886,7995,9,1447.18,9.0,11852.4,2026-06-02T00:00:00
4255,5421,13203,2,980.47,22.0,1529.53,2025-02-24T00:00:00
4256,8783,8320,4,2287.24,24.0,6953.21,2026-04-12T00:00:00
4257,7232,13651,1,2599.19,7.0,2417.25,2024-03-02T00:00:00
4258,6011,9229,9,763.7,12.0,6048.5,2024-01-27T00:00:00
4259,4793,8951,10,400.56,18.0,3284.59,2025-07-02T00:00:00
4260,9184,4666,6,496.94,29.0,2116.96,2025-06-05T00:00:00
4261,6192,5463,9,621.63,11.0,4979.26,2026-03-02T00:00:00
4262,7964,5598,2,2342.94,17.0,3889.28,2025-02-26T00:00:00
4263,1182,462,7,2803.51,28.0,14129.69,2024-11-15T00:00:00
4264,6529,8503,4,987.62,2.0,3871.47,2024-06-07T00:00:00
4265,2204,7814,7,1856.88,22.0,10138.56,2024-02-14T00:00:00
4266,8766,9464,9,780.14,18.0,5757.43,2023-04-05T00:00:00
4267,3722,9344,4,587.59,5.0,2232.84,2025-10-23T00:00:00
4268,5170,14342,6,831.08,3.0,4836.89,2023-01-11T00:00:00
4269,12934,1979,7,2914.27,1.0,20195.89,2024-09-22T00:00:00
4270,2642,3813,8,2963.39,22.0,18491.55,2026-01-23T00:00:00
4271,12065,6209,3,880.86,16.0,2219.77,2023-07-26T00:00:00
4272,13791,11073,10,1999.83,26.0,14798.74,2026-03-21T00:00:00
4273,6317,2353,5,76.24,2.0,373.58,2024-07-07T00:00:00
4274,13811,8420,8,2152.6,12.0,15154.3,2023-07-22T00:00:00
4275,9294,11935,10,2603.78,11.0,23173.64,2025-09-09T00:00:00
4276,14667,12105,2,2838.49,4.0,5449.9,2023-06-30T00:00:00
4277,6920,5372,7,1029.26,1.0,7132.77,2024-01-27T00:00:00
4278,3564,1769,6,2557.98,19.0,12431.78,2026-04-03T00:00:00
4279,5845,1905,8,571.55,27.0,3337.85,2024-01-04T00:00:00
4280,2815,3238,10,1123.98,10.0,10115.82,2025-08-23T00:00:00
4281,13855,10185,6,266.74,24.0,1216.33,2023-01-19T00:00:00
4282,14993,14127,6,1296.41,11.0,6922.83,2024-09-25T00:00:00
4283,2598,13049,1,846.9,9.0,770.68,2023-02-15T00:00:00
4284,13006,9113,7,2541.33,23.0,13697.77,2026-05-12T00:00:00
4285,11556,12012,8,833.31,6.0,6266.49,2023-05-18T00:00:00
4286,4326,13762,2,185.51,9.0,337.63,2025-01-14T00:00:00
4287,7348,3741,4,1270.11,11.0,4521.59,2024-07-28T00:00:00
4288,12637,6056,10,1123.11,21.0,8872.57,2024-08-08T00:00:00
4289,5133,10909,5,1537.06,20.0,6148.24,2026-05-30T00:00:00
4290,10229,2558,6,2799.44,22.0,13101.38,2026-06-03T00:00:00
4291,2811,14266,7,159.98,29.0,795.1,2023-10-08T00:00:00
4292,6769,3858,7,1285.42,30.0,6298.56,2024-09-12T00:00:00
4293,9937,4673,10,1468.04,13.0,12771.95,2023-12-16T00:00:00
4294,11283,3923,4,744.43,15.0,2531.06,2023-08-13T00:00:00
4295,10986,8863,8,780.46,20.0,4994.94,2023-09-11T00:00:00
4296,2684,6178,9,2151.12,22.0,15100.86,2024-01-15T00:00:00
4297,14695,11563,9,2606.94,6.0,22054.71,2025-07-08T00:00:00
4298,12289,11837,4,2202.52,26.0,6519.46,2024-08-15T00:00:00
4299,8357,5908,1,1808.03,26.0,1337.94,2023-08-01T00:00:00
4300,1189,4815,5,1415.93,20.0,5663.72,2024-06-30T00:00:00
4301,2384,11779,6,2420.49,25.0,10892.2,2023-09-29T00:00:00
4302,8122,7397,3,2277.26,4.0,6558.51,2025-04-17T00:00:00
4303,9048,12407,7,1772.57,28.0,8933.75,2024-05-24T00:00:00
4304,11327,11772,6,825.11,2.0,4851.65,2023-08-16T00:00:00
4305,7818,6396,6,1035.22,8.0,5714.41,2023-12-04T00:00:00
4306,7836,10357,10,26.59,29.0,188.79,2026-02-28T00:00:00
4307,11243,7348,6,1217.13,5.0,6937.64,2023-08-06T00:00:00
4308,5413,6766,4,1305.33,29.0,3707.14,2023-06-19T00:00:00
4309,5612,8211,3,34.68,16.0,87.39,2024-01-06T00:00:00
4310,11432,10951,6,2976.63,30.0,12501.85,2024-06-12T00:00:00
4311,8126,8997,5,598.26,24.0,2273.39,2023-06-25T00:00:00
4312,5502,14125,3,46.53,25.0,104.69,2024-11-18T00:00:00
4313,12911,7474,5,2443.29,15.0,10383.98,2024-02-26T00:00:00
4314,14770,12704,9,1639.63,23.0,11362.64,2023-05-29T00:00:00
4315,7250,14423,6,491.82,9.0,2685.34,2026-05-18T00:00:00
4316,9985,4626,5,123.31,7.0,573.39,2025-05-17T00:00:00
4317,12517,6013,4,664.58,25.0,1993.74,2025-09-15T00:00:00
4318,16,3378,6,2060.81,7.0,11499.32,2024-09-18T00:00:00
4319,11524,7076,9,2869.23,24.0,19625.53,2025-07-20T00:00:00
4320,14856,2957,9,644.56,15.0,4930.88,2026-04-20T00:00:00
4321,14961,9205,6,1844.15,10.0,9958.41,2024-08-15T00:00:00
4322,9851,7729,8,2803.37,3.0,21754.15,2024-05-27T00:00:00
4323,7842,9764,1,2211.46,4.0,2123.0,2024-04-12T00:00:00
4324,5769,9807,3,341.48,3.0,993.71,2024-06-18T00:00:00
4325,3064,7527,3,1601.71,8.0,4420.72,2024-08-17T00:00:00
4326,7736,9765,4,1644.76,28.0,4736.91,2023-01-18T00:00:00
4327,8007,12134,3,2829.81,9.0,7725.38,2023-12-11T00:00:00
4328,9757,1817,5,307.29,8.0,1413.53,2023-02-05T00:00:00
4329,10214,6612,3,2238.94,0.0,6716.82,2025-02-25T00:00:00
4330,3098,7878,9,1633.58,27.0,10732.62,2023-09-04T00:00:00
4331,2351,5958,7,1782.8,16.0,10482.86,2025-10-04T00:00:00
4332,3998,6618,4,284.31,23.0,875.67,2023-07-27T00:00:00
4333,6892,6587,10,1156.07,13.0,10057.81,2026-02-17T00:00:00
4334,8300,6195,6,518.66,25.0,2333.97,2024-10-04T00:00:00
4335,13945,5284,7,1519.97,15.0,9043.82,2025-06-28T00:00:00
4336,13609,6523,5,2111.22,6.0,9922.73,2025-07-30T00:00:00
4337,9245,6527,5,685.16,13.0,2980.45,2024-01-18T00:00:00
4338,4251,14912,3,2815.67,9.0,7686.78,2024-01-09T00:00:00
4339,10650,1326,8,1078.0,29.0,6123.04,2025-12-20T00:00:00
4340,10757,6286,3,607.64,0.0,1822.92,2025-02-23T00:00:00
