id_avaliacao,id_pedido,id_cliente,id_produto,nota,comentario,data_avaliacao,updated_at
2433,11695,13865,5196,3,Qualidade mediana pelo preço cobrado.,2024-12-05T00:00:00,2025-10-14T00:00:00
2434,14320,14474,1510,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-07-19T00:00:00,2025-05-12T00:00:00
2435,2097,12456,7915,5,"Produto excelente, superou minhas expectativas!",2023-03-12T00:00:00,2025-08-02T00:00:00
2436,6790,6754,544,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-08-07T00:00:00,2024-03-06T00:00:00
2437,7363,12156,12878,3,"Poderia ter mais opções, mas está bom.",2023-09-28T00:00:00,2026-05-28T00:00:00
2438,9068,1589,11710,5,Entrega rápida e produto de ótima qualidade.,2024-07-25T00:00:00,2024-12-08T00:00:00
2439,13733,2647,5742,5,Comprei e já quero comprar de novo. Perfeito!,2026-01-05T00:00:00,2026-03-30T00:00:00
2440,13696,11410,12140,3,"Chegou no prazo, produto razoável.",2023-04-15T00:00:00,2023-05-08T00:00:00
2441,829,8204,8149,2,"Não recomendo, produto diferente do anunciado.",2024-11-28T00:00:00,2026-04-10T00:00:00
2442,8011,11116,13100,2,"Não recomendo, produto diferente do anunciado.",2025-06-04T00:00:00,2026-04-13T00:00:00
2443,10291,1859,7646,5,"Muito satisfeito com a compra, recomendo!",2025-08-27T00:00:00,2026-01-31T00:00:00
2444,10957,1369,14694,4,"Produto excelente, superou minhas expectativas!",2024-07-08T00:00:00,2025-05-26T00:00:00
2445,13416,3919,7638,5,Entrega rápida e produto de ótima qualidade.,2025-11-21T00:00:00,2026-05-25T00:00:00
2446,1348,2651,5396,4,"Produto conforme descrito, embalagem perfeita.",2023-06-14T00:00:00,2023-09-26T00:00:00
2447,9396,10236,8514,4,"Produto conforme descrito, embalagem perfeita.",2023-03-09T00:00:00,2026-04-13T00:00:00
2448,5326,10177,9312,3,"Nada de mais, mas cumpre o que promete.",2023-10-28T00:00:00,2024-09-10T00:00:00
2449,11243,5034,4036,4,Atendimento incrível e produto top!,2023-04-21T00:00:00,2025-05-02T00:00:00
2450,9153,11580,6769,4,Atendimento incrível e produto top!,2023-04-04T00:00:00,2025-10-09T00:00:00
2451,4208,8072,1825,5,"Produto conforme descrito, embalagem perfeita.",2023-08-06T00:00:00,2024-01-05T00:00:00
2452,13087,7424,895,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-07-08T00:00:00,2026-04-24T00:00:00
2453,7055,5594,4791,3,"Chegou no prazo, produto razoável.",2026-05-01T00:00:00,2026-05-12T00:00:00
2454,2404,3873,1316,1,Qualidade muito abaixo do esperado.,2025-04-25T00:00:00,2026-01-18T00:00:00
2455,5479,5118,1653,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-05-10T00:00:00,2025-07-20T00:00:00
2456,12500,14839,5253,3,"Nada de mais, mas cumpre o que promete.",2023-09-19T00:00:00,2023-12-28T00:00:00
2457,13664,13064,10011,4,Atendimento incrível e produto top!,2026-02-23T00:00:00,2026-04-15T00:00:00
2458,9997,8480,7333,5,Entrega rápida e produto de ótima qualidade.,2025-09-11T00:00:00,2026-02-15T00:00:00
2459,10589,1486,301,5,Entrega rápida e produto de ótima qualidade.,2023-11-12T00:00:00,2024-10-15T00:00:00
2460,12512,5238,8195,5,"Muito satisfeito com a compra, recomendo!",2026-05-27T00:00:00,2026-06-02T00:00:00
2461,9284,12934,10839,4,Entrega rápida e produto de ótima qualidade.,2025-07-24T00:00:00,2025-10-01T00:00:00
2462,6778,4954,13376,4,"Muito satisfeito com a compra, recomendo!",2024-11-19T00:00:00,2025-07-11T00:00:00
2463,303,3735,13776,5,"Produto excelente, superou minhas expectativas!",2024-12-08T00:00:00,2025-05-04T00:00:00
2464,14718,802,4962,4,Entrega rápida e produto de ótima qualidade.,2023-10-07T00:00:00,2024-05-26T00:00:00
2465,11260,8114,10703,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-04-28T00:00:00,2026-05-31T00:00:00
2466,2308,10776,3660,5,"Produto excelente, superou minhas expectativas!",2025-06-29T00:00:00,2025-11-11T00:00:00
2467,9884,6162,4992,4,"Produto conforme descrito, embalagem perfeita.",2023-04-20T00:00:00,2024-03-28T00:00:00
2468,11469,8921,1155,2,"Péssima experiência, não voltarei a comprar.",2026-01-14T00:00:00,2026-02-06T00:00:00
2469,2728,12484,9257,4,"Produto excelente, superou minhas expectativas!",2025-12-27T00:00:00,2026-05-08T00:00:00
2470,6109,6587,7490,2,"Produto com defeito, decepcionante.",2026-03-27T00:00:00,2026-04-19T00:00:00
2471,909,8115,10262,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-09-30T00:00:00,2024-05-31T00:00:00
2472,11096,9997,6210,5,"Muito satisfeito com a compra, recomendo!",2023-09-10T00:00:00,2025-12-10T00:00:00
2473,6414,4972,11876,5,Entrega rápida e produto de ótima qualidade.,2024-10-10T00:00:00,2025-10-07T00:00:00
2474,6521,54,10188,4,"Produto excelente, superou minhas expectativas!",2024-09-15T00:00:00,2026-04-09T00:00:00
2475,7440,13186,14502,3,"Nada de mais, mas cumpre o que promete.",2024-07-02T00:00:00,2024-08-05T00:00:00
2476,11146,5609,2840,4,Atendimento incrível e produto top!,2023-05-06T00:00:00,2024-05-06T00:00:00
2477,10910,9202,1514,4,Comprei e já quero comprar de novo. Perfeito!,2025-04-08T00:00:00,2025-07-29T00:00:00
2478,5863,10928,6509,5,Atendimento incrível e produto top!,2023-08-28T00:00:00,2024-01-12T00:00:00
2479,7701,13634,12355,5,Comprei e já quero comprar de novo. Perfeito!,2026-02-28T00:00:00,2026-04-09T00:00:00
2480,5148,2891,14365,5,Entrega rápida e produto de ótima qualidade.,2025-08-26T00:00:00,2025-10-20T00:00:00
2481,14452,1385,8501,5,Comprei e já quero comprar de novo. Perfeito!,2024-05-25T00:00:00,2025-02-21T00:00:00
2482,7832,6789,9185,4,Atendimento incrível e produto top!,2023-04-15T00:00:00,2023-08-28T00:00:00
2483,8529,8509,441,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-12-07T00:00:00,2024-04-11T00:00:00
2484,8778,6224,7838,3,"Produto ok, dentro do esperado.",2024-07-18T00:00:00,2024-11-29T00:00:00
2485,14173,4744,10851,5,Comprei e já quero comprar de novo. Perfeito!,2024-08-29T00:00:00,2025-02-09T00:00:00
2486,1730,13325,9578,5,Entrega rápida e produto de ótima qualidade.,2023-12-07T00:00:00,2025-07-26T00:00:00
2487,3619,12880,9111,5,Atendimento incrível e produto top!,2025-07-27T00:00:00,2026-01-09T00:00:00
2488,8920,12110,5696,5,"Produto conforme descrito, embalagem perfeita.",2024-03-03T00:00:00,2025-11-14T00:00:00
2489,2294,13724,11692,2,Demorou muito para chegar e veio errado.,2023-01-18T00:00:00,2025-10-03T00:00:00
2490,4376,13213,185,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-11-18T00:00:00,2025-09-01T00:00:00
2491,12715,294,12666,4,"Produto conforme descrito, embalagem perfeita.",2023-03-18T00:00:00,2026-04-23T00:00:00
2492,14512,10992,3721,5,Comprei e já quero comprar de novo. Perfeito!,2024-06-02T00:00:00,2025-04-25T00:00:00
2493,6974,10443,14159,4,"Produto excelente, superou minhas expectativas!",2024-12-08T00:00:00,2025-02-06T00:00:00
2494,6275,13239,2130,5,Entrega rápida e produto de ótima qualidade.,2025-11-05T00:00:00,2026-01-13T00:00:00
2495,5830,1209,12039,4,"Produto conforme descrito, embalagem perfeita.",2024-01-08T00:00:00,2024-01-30T00:00:00
2496,13671,7130,14508,4,Entrega rápida e produto de ótima qualidade.,2023-08-03T00:00:00,2026-02-09T00:00:00
2497,13736,218,9694,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-08-25T00:00:00,2024-07-14T00:00:00
2498,5541,3236,3778,3,"Produto ok, dentro do esperado.",2025-12-14T00:00:00,2025-12-30T00:00:00
2499,6770,9895,2729,5,Entrega rápida e produto de ótima qualidade.,2024-03-31T00:00:00,2026-01-01T00:00:00
2500,3353,2425,3402,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-08-17T00:00:00,2026-06-07T00:00:00
2501,1614,8270,3864,4,Atendimento incrível e produto top!,2024-09-06T00:00:00,2024-10-04T00:00:00
2502,11166,1897,10304,2,Qualidade muito abaixo do esperado.,2025-11-24T00:00:00,2026-04-08T00:00:00
2503,9375,10535,5674,5,Comprei e já quero comprar de novo. Perfeito!,2024-02-08T00:00:00,2026-05-29T00:00:00
2504,11867,8875,11277,5,"Produto conforme descrito, embalagem perfeita.",2023-02-07T00:00:00,2023-05-09T00:00:00
2505,10804,10467,1281,1,"Péssima experiência, não voltarei a comprar.",2025-05-05T00:00:00,2026-01-06T00:00:00
2506,8960,8431,9302,5,"Muito satisfeito com a compra, recomendo!",2025-12-30T00:00:00,2026-01-25T00:00:00
2507,1848,3392,13288,5,Atendimento incrível e produto top!,2023-10-09T00:00:00,2024-11-12T00:00:00
2508,10708,6228,10813,4,"Muito satisfeito com a compra, recomendo!",2024-07-12T00:00:00,2026-01-14T00:00:00
2509,13962,672,14563,2,Qualidade muito abaixo do esperado.,2025-11-01T00:00:00,2026-03-18T00:00:00
2510,14781,11271,1,5,"Produto excelente, superou minhas expectativas!",2023-11-23T00:00:00,2025-12-05T00:00:00
2511,2415,7174,6090,4,Comprei e já quero comprar de novo. Perfeito!,2023-06-07T00:00:00,2024-07-17T00:00:00
2512,3960,13311,6773,1,"Não recomendo, produto diferente do anunciado.",2026-01-16T00:00:00,2026-05-05T00:00:00
2513,1977,14935,3872,5,Entrega rápida e produto de ótima qualidade.,2024-02-17T00:00:00,2024-10-13T00:00:00
2514,10092,10826,6112,2,"Não recomendo, produto diferente do anunciado.",2023-01-05T00:00:00,2023-10-24T00:00:00
2515,8910,14475,4910,2,Qualidade muito abaixo do esperado.,2025-11-29T00:00:00,2026-01-14T00:00:00
2516,8310,1818,8767,4,Entrega rápida e produto de ótima qualidade.,2023-02-21T00:00:00,2023-06-03T00:00:00
2517,1763,6047,470,4,Comprei e já quero comprar de novo. Perfeito!,2025-05-11T00:00:00,2025-12-13T00:00:00
2518,5535,10377,13053,2,"Produto com defeito, decepcionante.",2026-05-22T00:00:00,2026-06-08T00:00:00
2519,4288,6759,10426,5,Comprei e já quero comprar de novo. Perfeito!,2026-04-14T00:00:00,2026-06-05T00:00:00
2520,3343,9284,3835,4,Atendimento incrível e produto top!,2025-08-04T00:00:00,2026-04-01T00:00:00
2521,2041,2056,7827,5,"Produto excelente, superou minhas expectativas!",2023-12-13T00:00:00,2025-12-27T00:00:00
2522,5001,12021,9709,4,"Muito satisfeito com a compra, recomendo!",2026-04-24T00:00:00,2026-06-08T00:00:00
2523,10612,11773,9974,5,"Muito satisfeito com a compra, recomendo!",2025-09-17T00:00:00,2026-03-14T00:00:00
2524,3656,7213,676,2,"Péssima experiência, não voltarei a comprar.",2025-05-17T00:00:00,2025-07-06T00:00:00
2525,7752,14709,10373,5,Atendimento incrível e produto top!,2023-06-11T00:00:00,2024-11-24T00:00:00
2526,3526,3675,13107,4,"Muito satisfeito com a compra, recomendo!",2023-10-22T00:00:00,2026-04-07T00:00:00
2527,9240,1086,5175,4,Comprei e já quero comprar de novo. Perfeito!,2025-03-16T00:00:00,2026-06-01T00:00:00
2528,4112,14512,3634,5,Atendimento incrível e produto top!,2023-12-30T00:00:00,2025-06-01T00:00:00
2529,495,10293,9195,5,Entrega rápida e produto de ótima qualidade.,2025-09-25T00:00:00,2026-01-19T00:00:00
2530,9139,3777,755,2,"Péssima experiência, não voltarei a comprar.",2023-02-09T00:00:00,2023-12-30T00:00:00
2531,4315,3189,2366,3,Qualidade mediana pelo preço cobrado.,2024-07-07T00:00:00,2025-03-05T00:00:00
2532,1888,2513,6852,3,"Poderia ter mais opções, mas está bom.",2023-05-18T00:00:00,2023-11-22T00:00:00
2533,11371,8055,10276,5,"Produto excelente, superou minhas expectativas!",2023-12-23T00:00:00,2024-06-23T00:00:00
2534,13602,10032,7592,5,"Muito satisfeito com a compra, recomendo!",2024-11-23T00:00:00,2026-02-01T00:00:00
2535,13985,8848,9142,4,"Muito satisfeito com a compra, recomendo!",2025-03-30T00:00:00,2025-09-15T00:00:00
2536,2640,7877,10744,5,Comprei e já quero comprar de novo. Perfeito!,2023-11-06T00:00:00,2024-07-03T00:00:00
2537,7553,12963,14416,5,Comprei e já quero comprar de novo. Perfeito!,2024-01-01T00:00:00,2024-12-21T00:00:00
2538,2248,8727,6073,5,"Produto conforme descrito, embalagem perfeita.",2023-03-21T00:00:00,2024-04-24T00:00:00
2539,12450,12748,2881,5,Entrega rápida e produto de ótima qualidade.,2026-03-07T00:00:00,2026-05-11T00:00:00
2540,2793,10096,14358,5,Entrega rápida e produto de ótima qualidade.,2026-05-06T00:00:00,2026-06-10T00:00:00
2541,8339,2815,2664,5,"Produto conforme descrito, embalagem perfeita.",2023-10-05T00:00:00,2024-12-11T00:00:00
2542,13874,12781,13200,4,Entrega rápida e produto de ótima qualidade.,2023-03-13T00:00:00,2025-09-20T00:00:00
2543,9734,2544,11562,4,"Produto conforme descrito, embalagem perfeita.",2025-04-17T00:00:00,2025-11-01T00:00:00
2544,10815,1242,2853,2,Qualidade muito abaixo do esperado.,2024-01-13T00:00:00,2024-09-08T00:00:00
2545,12123,4613,14696,3,Qualidade mediana pelo preço cobrado.,2025-05-29T00:00:00,2026-05-23T00:00:00
2546,6325,3097,9886,3,Qualidade mediana pelo preço cobrado.,2023-06-16T00:00:00,2024-07-01T00:00:00
2547,14391,6023,12434,4,Entrega rápida e produto de ótima qualidade.,2024-12-28T00:00:00,2025-04-24T00:00:00
2548,7476,14736,9801,4,Entrega rápida e produto de ótima qualidade.,2024-10-23T00:00:00,2025-08-07T00:00:00
2549,3773,11235,7219,4,"Produto excelente, superou minhas expectativas!",2024-07-11T00:00:00,2025-07-27T00:00:00
2550,12556,9516,6042,4,"Produto conforme descrito, embalagem perfeita.",2025-07-10T00:00:00,2026-02-04T00:00:00
2551,288,12030,3583,2,"Péssima experiência, não voltarei a comprar.",2024-03-25T00:00:00,2026-05-25T00:00:00
2552,260,2127,7272,5,Comprei e já quero comprar de novo. Perfeito!,2024-03-19T00:00:00,2025-04-06T00:00:00
2553,14881,14134,13810,5,"Muito satisfeito com a compra, recomendo!",2023-03-21T00:00:00,2026-05-05T00:00:00
2554,12839,10012,9341,5,Entrega rápida e produto de ótima qualidade.,2025-09-11T00:00:00,2026-04-23T00:00:00
2555,1374,5034,1966,5,"Ótimo custo-benefício, chegou antes do prazo.",2026-03-24T00:00:00,2026-06-08T00:00:00
2556,11162,1897,12072,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-07-30T00:00:00,2025-10-14T00:00:00
2557,8547,1915,3098,4,"Produto excelente, superou minhas expectativas!",2023-06-29T00:00:00,2024-05-24T00:00:00
2558,14979,336,6816,1,"Péssima experiência, não voltarei a comprar.",2023-02-21T00:00:00,2023-06-14T00:00:00
2559,9337,5288,13140,4,"Produto conforme descrito, embalagem perfeita.",2025-06-14T00:00:00,2025-11-21T00:00:00
2560,5743,12479,7988,5,Comprei e já quero comprar de novo. Perfeito!,2025-12-15T00:00:00,2026-04-15T00:00:00
2561,2391,14462,9728,3,"Produto ok, dentro do esperado.",2023-02-17T00:00:00,2024-09-27T00:00:00
2562,10038,6308,2354,5,Entrega rápida e produto de ótima qualidade.,2024-10-18T00:00:00,2026-03-09T00:00:00
2563,14127,14586,9976,4,Comprei e já quero comprar de novo. Perfeito!,2025-01-29T00:00:00,2025-09-05T00:00:00
2564,7588,2036,7659,5,Atendimento incrível e produto top!,2024-12-02T00:00:00,2025-02-18T00:00:00
2565,1285,3941,8706,3,Qualidade mediana pelo preço cobrado.,2023-01-25T00:00:00,2024-11-29T00:00:00
2566,9107,2792,2254,4,Comprei e já quero comprar de novo. Perfeito!,2026-06-04T00:00:00,2026-06-05T00:00:00
2567,5399,4226,3825,4,"Ótimo custo-benefício, chegou antes do prazo.",2024-06-09T00:00:00,2025-03-25T00:00:00
2568,12145,14723,1540,5,"Ótimo custo-benefício, chegou antes do prazo.",2025-10-28T00:00:00,2025-10-31T00:00:00
2569,4726,5961,6464,4,Comprei e já quero comprar de novo. Perfeito!,2026-04-30T00:00:00,2026-05-02T00:00:00
2570,6661,7473,3345,5,"Ótimo custo-benefício, chegou antes do prazo.",2024-08-10T00:00:00,2025-09-29T00:00:00
2571,10563,7120,10426,1,"Produto com defeito, decepcionante.",2024-01-23T00:00:00,2025-05-10T00:00:00
2572,415,10141,8879,5,Comprei e já quero comprar de novo. Perfeito!,2025-01-28T00:00:00,2025-03-15T00:00:00
2573,5388,3733,7666,4,"Ótimo custo-benefício, chegou antes do prazo.",2023-01-22T00:00:00,2025-11-11T00:00:00
2574,2064,6979,1756,3,"Chegou no prazo, produto razoável.",2026-05-29T00:00:00,2026-06-02T00:00:00
2575,9389,9596,7567,5,"Produto conforme descrito, embalagem perfeita.",2023-04-30T00:00:00,2026-05-29T00:00:00
2576,9888,5967,3458,2,"Produto com defeito, decepcionante.",2026-04-08T00:00:00,2026-05-29T00:00:00
2577,10804,1456,7509,4,Entrega rápida e produto de ótima qualidade.,2024-09-17T00:00:00,2024-12-25T00:00:00
2578,4603,4407,6227,5,"Produto excelente, superou minhas expectativas!",2024-03-29T00:00:00,2025-12-20T00:00:00
2579,10092,8932,14065,5,"Produto conforme descrito, embalagem perfeita.",2025-02-26T00:00:00,2026-02-14T00:00:00
2580,9903,11098,13781,5,Comprei e já quero comprar de novo. Perfeito!,2025-09-05T00:00:00,2026-02-06T00:00:00
2581,3759,5208,6119,5,"Produto excelente, superou minhas expectativas!",2024-01-19T00:00:00,2024-05-25T00:00:00
2582,2146,3017,120,5,Atendimento incrível e produto top!,2025-07-27T00:00:00,2026-03-20T00:00:00
2583,6,2755,14490,5,Entrega rápida e produto de ótima qualidade.,2023-05-27T00:00:00,2023-12-22T00:00:00
2584,11149,4602,14754,5,Entrega rápida e produto de ótima qualidade.,2024-01-14T00:00:00,2026-05-21T00:00:00
2585,9443,4364,2530,4,Comprei e já quero comprar de novo. Perfeito!,2024-07-02T00:00:00,2025-07-26T00:00:00
2586,13380,10577,4651,3,Qualidade mediana pelo preço cobrado.,2026-04-08T00:00:00,2026-04-30T00:00:00
2587,8976,4464,10990,5,"Muito satisfeito com a compra, recomendo!",2023-03-24T00:00:00,2026-03-09T00:00:00
2588,14359,2624,1907,4,Comprei e já quero comprar de novo. Perfeito!,2026-04-06T00:00:00,2026-04-18T00:00:00
2589,13456,4731,10296,1,"Péssima experiência, não voltarei a comprar.",2023-07-24T00:00:00,2024-08-17T00:00:00
2590,2381,3013,11862,4,"Produto excelente, superou minhas expectativas!",2025-11-22T00:00:00,2025-12-09T00:00:00
2591,10600,8109,11021,3,"Chegou no prazo, produto razoável.",2025-09-07T00:00:00,2026-01-10T00:00:00
2592,7335,7399,9635,4,Comprei e já quero comprar de novo. Perfeito!,2023-02-28T00:00:00,2026-06-07T00:00:00
2593,13688,5361,12609,5,"Muito satisfeito com a compra, recomendo!",2024-09-03T00:00:00,2025-06-27T00:00:00
2594,6036,2423,11070,5,"Produto excelente, superou minhas expectativas!",2023-05-09T00:00:00,2024-05-06T00:00:00
2595,8175,315,9653,5,Entrega rápida e produto de ótima qualidade.,2024-11-30T00:00:00,2025-07-21T00:00:00
2596,9909,1759,14451,5,"Ótimo custo-benefício, chegou antes do prazo.",2023-10-17T00:00:00,2024-07-24T00:00:00
2597,2438,9361,7375,2,"Péssima experiência, não voltarei a comprar.",2024-02-01T00:00:00,2026-01-26T00:00:00
2598,7540,6042,12739,3,"Chegou no prazo, produto razoável.",2023-02-10T00:00:00,2024-05-10T00:00:00
2599,9162,3770,2315,4,Entrega rápida e produto de ótima qualidade.,2023-08-29T00:00:00,2026-01-27T00:00:00
2600,10734,11293,4380,3,"Produto ok, dentro do esperado.",2026-05-12T00:00:00,2026-06-01T00:00:00
2601,2599,314,1943,4,"Produto conforme descrito, embalagem perfeita.",2024-01-08T00:00:00,2025-04-20T00:00:00
2602,8081,2472,3444,3,"Nada de mais, mas cumpre o que promete.",2023-10-16T00:00:00,2026-01-28T00:00:00
2603,10021,11400,3797,5,Atendimento incrível e produto top!,2024-07-15T00:00:00,2025-04-21T00:00:00
2604,93,5652,5874,5,"Produto conforme descrito, embalagem perfeita.",2025-06-10T00:00:00,2026-04-09T00:00:00
2605,7022,14727,4553,3,"Chegou no prazo, produto razoável.",2024-11-05T00:00:00,2025-05-11T00:00:00
2606,11989,8190,8456,5,Atendimento incrível e produto top!,2025-03-09T00:00:00,2025-08-13T00:00:00
2607,879,2177,13665,5,"Produto conforme descrito, embalagem perfeita.",2023-07-27T00:00:00,2024-01-18T00:00:00
2608,9935,3533,1142,5,"Muito satisfeito com a compra, recomendo!",2025-02-20T00:00:00,2025-07-01T00:00:00
2609,2018,7821,11526,5,Comprei e já quero comprar de novo. Perfeito!,2025-04-20T00:00:00,2025-08-20T00:00:00
2610,1873,11432,5632,4,Comprei e já quero comprar de novo. Perfeito!,2025-01-23T00:00:00,2025-11-09T00:00:00
2611,13970,8383,8537,2,"Produto com defeito, decepcionante.",2024-03-29T00:00:00,2024-09-25T00:00:00
2612,3119,5999,13832,5,"Produto conforme descrito, embalagem perfeita.",2025-06-11T00:00:00,2025-09-17T00:00:00
2613,12104,9635,14229,4,Comprei e já quero comprar de novo. Perfeito!,2024-05-11T00:00:00,2026-01-06T00:00:00
2614,6368,1119,14554,2,"Péssima experiência, não voltarei a comprar.",2025-08-11T00:00:00,2026-02-28T00:00:00
2615,9378,2518,10485,4,"Ótimo custo-benefício, chegou antes do prazo.",2026-04-13T00:00:00,2026-04-23T00:00:00
2616,8900,11205,12195,2,"Produto com defeito, decepcionante.",2023-01-13T00:00:00,2025-12-26T00:00:00
